student_id,years_experience,skills_json
S2_00047,3,"{""cloud_security"": 0.492, ""kubernetes"": 0.729, ""ml_fundamentals"": 0.886, ""react"": 0.774, ""testing"": 0.822, ""docker"": 0.516, ""jquery"": 0.634, ""sql"": 0.391, ""system_design"": 0.699, ""excel"": 0.395, ""communication"": 0.92, ""data_structures"": 0.953}"
S2_00048,4,"{""node"": 0.651, ""docker"": 0.489, ""git"": 0.934, ""data_structures"": 0.551, ""jquery"": 0.772, ""cloud_security"": 0.786, ""java"": 0.731, ""spark"": 0.602, ""flask"": 0.698, ""ml_fundamentals"": 0.577}"
S2_00049,3,"{""java"": 0.817, ""excel"": 0.724, ""communication"": 0.795, ""react"": 0.792, ""kubernetes"": 1.0, ""spark"": 0.758, ""flask"": 0.618}"
S2_00050,2,"{""sql"": 0.673, ""react"": 0.373, ""kubernetes"": 0.867, ""aws"": 0.797, ""spark"": 0.743, ""excel"": 0.617, ""python"": 0.865}"
S2_00051,5,"{""testing"": 0.853, ""kubernetes"": 0.735, ""cloud_security"": 0.473, ""ml_fundamentals"": 0.925, ""python"": 0.767, ""java"": 0.779, ""node"": 0.871}"
S2_00052,5,"{""spark"": 0.807, ""kubernetes"": 0.56, ""python"": 0.885, ""java"": 0.674, ""testing"": 0.406}"
S2_00053,1,"{""kubernetes"": 0.769, ""testing"": 0.507, ""data_structures"": 0.819, ""python"": 0.595, ""java"": 0.811, ""docker"": 0.86, ""cloud_security"": 0.661, ""excel"": 0.575, ""system_design"": 0.952, ""git"": 0.851, ""flask"": 0.743, ""ml_fundamentals"": 0.94, ""node"": 0.732}"
S2_00054,4,"{""nlp"": 1.0, ""aws"": 0.786, ""data_structures"": 0.706, ""flask"": 0.978, ""excel"": 0.525, ""git"": 0.699, ""docker"": 1.0, ""system_design"": 0.698, ""ml_fundamentals"": 1.0}"
S2_00055,0,"{""spark"": 0.809, ""communication"": 1.0, ""excel"": 0.396, ""java"": 0.537, ""testing"": 0.667, ""ml_fundamentals"": 0.944, ""git"": 0.704}"
S2_00056,4,"{""aws"": 0.594, ""kubernetes"": 0.673, ""spark"": 0.771, ""python"": 0.933, ""docker"": 0.862, ""sql"": 0.537}"
S2_00057,1,"{""system_design"": 0.895, ""ml_fundamentals"": 0.704, ""node"": 0.542, ""jquery"": 0.556, ""kubernetes"": 0.739, ""testing"": 0.481, ""react"": 0.99, ""flask"": 0.877, ""cloud_security"": 0.994, ""communication"": 0.978, ""java"": 0.667}"
S2_00058,1,"{""jquery"": 0.976, ""react"": 0.515, ""data_structures"": 0.86, ""ml_fundamentals"": 0.71, ""python"": 0.811, ""docker"": 0.362, ""communication"": 0.681, ""testing"": 0.831, ""cloud_security"": 0.711, ""java"": 0.908, ""sql"": 0.903}"
S2_00059,4,"{""communication"": 0.587, ""kubernetes"": 0.876, ""nlp"": 0.736, ""python"": 0.502, ""docker"": 0.848, ""sql"": 0.659, ""testing"": 0.51, ""cloud_security"": 0.344}"
S2_00060,0,"{""testing"": 0.712, ""cloud_security"": 0.786, ""java"": 0.531, ""jquery"": 0.605, ""sql"": 0.506, ""excel"": 0.755, ""communication"": 0.732, ""aws"": 0.622, ""python"": 0.843}"
S2_00061,2,"{""react"": 0.803, ""system_design"": 0.823, ""aws"": 0.612, ""python"": 0.857, ""java"": 0.522, ""ml_fundamentals"": 0.655, ""node"": 0.679, ""data_structures"": 0.531, ""excel"": 0.676, ""communication"": 0.753, ""flask"": 0.446}"
S2_00062,0,"{""data_structures"": 0.485, ""communication"": 0.917, ""react"": 0.907, ""ml_fundamentals"": 0.71, ""system_design"": 0.702, ""jquery"": 0.255}"
S2_00063,1,"{""data_structures"": 0.606, ""jquery"": 0.665, ""cloud_security"": 0.84, ""python"": 0.715, ""nlp"": 0.719, ""aws"": 0.729, ""git"": 0.373, ""react"": 0.493, ""system_design"": 0.662}"
S2_00064,1,"{""testing"": 0.548, ""python"": 0.925, ""communication"": 0.852, ""react"": 0.677, ""system_design"": 0.773, ""sql"": 0.778, ""aws"": 1.0, ""ml_fundamentals"": 0.851, ""node"": 0.845, ""nlp"": 0.726, ""jquery"": 0.655, ""data_structures"": 0.927, ""cloud_security"": 0.818}"
S2_00065,1,"{""system_design"": 0.732, ""aws"": 0.664, ""kubernetes"": 0.524, ""communication"": 0.662, ""git"": 0.826, ""data_structures"": 0.833, ""python"": 0.76, ""node"": 0.802, ""cloud_security"": 0.911, ""react"": 0.731, ""jquery"": 0.925}"
S2_00066,4,"{""node"": 0.907, ""sql"": 0.857, ""react"": 0.842, ""kubernetes"": 0.846, ""python"": 0.825}"
S2_00067,0,"{""jquery"": 0.88, ""communication"": 0.818, ""testing"": 0.881, ""flask"": 0.728, ""spark"": 0.969, ""kubernetes"": 0.912, ""docker"": 0.592, ""nlp"": 0.768, ""react"": 0.488, ""python"": 0.948, ""system_design"": 0.754, ""ml_fundamentals"": 0.922, ""cloud_security"": 0.704}"
S2_00068,2,"{""node"": 0.756, ""react"": 0.553, ""excel"": 0.616, ""python"": 0.987, ""sql"": 0.7, ""jquery"": 0.594}"
S2_00069,1,"{""excel"": 0.722, ""git"": 0.755, ""communication"": 0.767, ""spark"": 0.888, ""testing"": 0.791, ""react"": 0.693, ""node"": 0.594, ""aws"": 0.649, ""java"": 0.759, ""system_design"": 0.614, ""nlp"": 0.862, ""sql"": 0.785, ""cloud_security"": 0.892}"
S2_00070,4,"{""docker"": 0.928, ""spark"": 0.658, ""aws"": 0.975, ""flask"": 0.52, ""node"": 0.768, ""jquery"": 0.692, ""java"": 0.424}"
S2_00071,2,"{""nlp"": 0.911, ""system_design"": 0.545, ""data_structures"": 0.651, ""kubernetes"": 0.85, ""testing"": 0.535, ""sql"": 0.986}"
S2_00072,5,"{""react"": 0.666, ""git"": 0.68, ""excel"": 0.644, ""data_structures"": 0.619, ""cloud_security"": 0.645, ""nlp"": 0.969, ""python"": 0.827, ""sql"": 0.668, ""ml_fundamentals"": 0.867, ""testing"": 0.482, ""kubernetes"": 0.926, ""jquery"": 0.914, ""node"": 1.0}"
S2_00073,5,"{""testing"": 0.576, ""communication"": 0.755, ""react"": 0.828, ""ml_fundamentals"": 0.615, ""flask"": 0.821, ""jquery"": 0.925}"
S2_00074,5,"{""jquery"": 0.675, ""cloud_security"": 0.826, ""data_structures"": 0.787, ""java"": 1.0, ""spark"": 0.785, ""python"": 0.671, ""kubernetes"": 0.55}"
S2_00075,3,"{""java"": 0.569, ""system_design"": 0.648, ""aws"": 0.586, ""python"": 0.808, ""kubernetes"": 0.75, ""data_structures"": 0.899, ""nlp"": 1.0, ""react"": 0.822}"
S2_00076,2,"{""sql"": 0.907, ""cloud_security"": 0.336, ""ml_fundamentals"": 1.0, ""kubernetes"": 0.519, ""data_structures"": 0.794, ""spark"": 0.784, ""communication"": 0.889, ""system_design"": 0.671, ""flask"": 0.398, ""aws"": 0.671}"
S2_00077,5,"{""excel"": 0.81, ""aws"": 0.676, ""nlp"": 0.501, ""node"": 0.817, ""cloud_security"": 0.783, ""testing"": 0.847, ""kubernetes"": 0.679, ""flask"": 0.467, ""docker"": 0.8, ""communication"": 0.719}"
S2_00078,1,"{""node"": 0.686, ""system_design"": 1.0, ""cloud_security"": 0.876, ""data_structures"": 0.766, ""react"": 0.953}"
S2_00079,4,"{""java"": 0.569, ""node"": 0.795, ""kubernetes"": 0.579, ""react"": 0.747, ""jquery"": 0.92, ""data_structures"": 0.778, ""sql"": 0.666}"
S2_00080,3,"{""flask"": 0.804, ""nlp"": 0.629, ""python"": 0.878, ""docker"": 0.927, ""data_structures"": 0.869, ""communication"": 0.744, ""aws"": 0.655, ""react"": 1.0, ""sql"": 0.571, ""node"": 0.852}"
S2_00081,4,"{""nlp"": 0.693, ""node"": 0.434, ""kubernetes"": 0.804, ""jquery"": 0.847, ""docker"": 0.571, ""python"": 0.935, ""java"": 0.612, ""react"": 0.669, ""spark"": 0.738, ""system_design"": 0.959, ""excel"": 0.591, ""git"": 0.764}"
S2_00082,4,"{""excel"": 0.625, ""python"": 0.768, ""nlp"": 0.612, ""docker"": 1.0, ""jquery"": 1.0, ""sql"": 0.703}"
S2_00083,1,"{""kubernetes"": 0.794, ""flask"": 0.69, ""docker"": 0.813, ""ml_fundamentals"": 0.423, ""git"": 1.0, ""data_structures"": 0.761, ""sql"": 1.0, ""testing"": 0.59, ""spark"": 0.552, ""python"": 0.775, ""nlp"": 0.774, ""node"": 0.771, ""jquery"": 0.748}"
S2_00084,2,"{""nlp"": 0.522, ""cloud_security"": 0.658, ""system_design"": 0.67, ""git"": 0.854, ""python"": 0.573, ""ml_fundamentals"": 0.835, ""kubernetes"": 0.807, ""jquery"": 0.842, ""excel"": 0.839, ""data_structures"": 0.951}"
S2_00085,2,"{""flask"": 0.63, ""data_structures"": 0.682, ""spark"": 0.876, ""react"": 0.83, ""node"": 0.701, ""python"": 0.549, ""communication"": 0.56, ""jquery"": 0.833, ""git"": 0.528}"
S2_00086,3,"{""kubernetes"": 0.601, ""flask"": 0.89, ""java"": 0.801, ""system_design"": 0.591, ""nlp"": 0.687, ""communication"": 0.941, ""docker"": 0.923, ""ml_fundamentals"": 0.523, ""cloud_security"": 0.665, ""spark"": 1.0, ""jquery"": 0.71}"
S2_00087,2,"{""docker"": 0.904, ""flask"": 0.712, ""git"": 0.822, ""python"": 0.872, ""aws"": 0.99, ""system_design"": 0.727}"
S2_00088,3,"{""communication"": 0.76, ""spark"": 0.648, ""flask"": 1.0, ""kubernetes"": 0.784, ""java"": 0.889, ""sql"": 0.502, ""ml_fundamentals"": 0.5, ""testing"": 0.789, ""data_structures"": 0.998, ""jquery"": 0.569}"
S2_00089,3,"{""communication"": 0.623, ""react"": 0.749, ""testing"": 0.963, ""data_structures"": 0.891, ""docker"": 0.682, ""sql"": 0.801, ""excel"": 0.555, ""aws"": 0.83, ""nlp"": 0.595, ""kubernetes"": 0.824, ""jquery"": 1.0, ""flask"": 0.634, ""cloud_security"": 1.0}"
S2_00090,5,"{""spark"": 0.645, ""nlp"": 0.881, ""node"": 0.501, ""system_design"": 0.365, ""git"": 0.754, ""ml_fundamentals"": 0.699, ""excel"": 0.517, ""docker"": 0.463, ""data_structures"": 1.0, ""react"": 0.789, ""kubernetes"": 0.723, ""jquery"": 1.0}"
S2_00091,2,"{""nlp"": 0.86, ""python"": 0.659, ""data_structures"": 0.798, ""testing"": 0.604, ""system_design"": 0.676, ""ml_fundamentals"": 0.564, ""excel"": 0.606}"
S2_00092,5,"{""sql"": 0.702, ""python"": 0.7, ""data_structures"": 1.0, ""jquery"": 0.669, ""git"": 0.869, ""docker"": 0.992, ""testing"": 0.821, ""flask"": 0.619, ""excel"": 0.527, ""node"": 0.832, ""java"": 0.967, ""aws"": 0.802}"
S2_00093,3,"{""git"": 0.659, ""spark"": 0.601, ""ml_fundamentals"": 0.872, ""python"": 0.874, ""react"": 0.804, ""flask"": 0.53, ""data_structures"": 0.705, ""aws"": 0.518, ""system_design"": 0.698, ""docker"": 0.817, ""communication"": 0.869, ""nlp"": 0.791, ""testing"": 0.909}"
S2_00094,1,"{""kubernetes"": 0.526, ""excel"": 0.769, ""jquery"": 0.49, ""spark"": 0.612, ""testing"": 0.655, ""ml_fundamentals"": 0.9}"
S2_00095,2,"{""data_structures"": 0.684, ""jquery"": 0.748, ""flask"": 0.471, ""nlp"": 0.592, ""excel"": 0.789}"
S2_00096,4,"{""nlp"": 0.92, ""docker"": 0.988, ""spark"": 0.795, ""flask"": 0.744, ""python"": 0.649, ""ml_fundamentals"": 0.501, ""java"": 0.678, ""aws"": 0.737, ""git"": 0.704, ""jquery"": 0.81, ""testing"": 0.502, ""system_design"": 0.693, ""communication"": 1.0}"
S2_00097,1,"{""data_structures"": 0.994, ""node"": 0.875, ""nlp"": 0.581, ""testing"": 1.0, ""communication"": 0.813, ""ml_fundamentals"": 0.579, ""jquery"": 0.725, ""aws"": 0.864}"
S2_00098,1,"{""cloud_security"": 0.695, ""spark"": 0.607, ""nlp"": 0.8, ""communication"": 0.68, ""kubernetes"": 0.708, ""docker"": 0.608, ""flask"": 0.979, ""data_structures"": 0.527, ""java"": 0.66, ""node"": 0.736, ""python"": 0.682, ""system_design"": 0.605, ""ml_fundamentals"": 0.448}"
S2_00099,0,"{""sql"": 0.615, ""testing"": 0.873, ""kubernetes"": 0.715, ""data_structures"": 0.739, ""jquery"": 0.385, ""flask"": 0.862, ""java"": 0.617, ""python"": 0.889, ""system_design"": 0.743, ""ml_fundamentals"": 0.636}"
S2_00100,4,"{""ml_fundamentals"": 0.53, ""system_design"": 0.769, ""testing"": 0.673, ""react"": 0.422, ""excel"": 0.651, ""aws"": 0.668, ""docker"": 0.848, ""flask"": 0.763, ""sql"": 0.937}"
S2_00101,3,"{""kubernetes"": 0.89, ""node"": 0.86, ""git"": 0.693, ""ml_fundamentals"": 0.664, ""jquery"": 0.557, ""testing"": 0.518, ""spark"": 0.607, ""react"": 0.532, ""communication"": 0.959, ""data_structures"": 0.495, ""system_design"": 0.742, ""java"": 0.785, ""excel"": 0.774}"
S2_00102,0,"{""node"": 0.969, ""git"": 0.94, ""spark"": 0.852, ""system_design"": 0.528, ""sql"": 0.719, ""react"": 0.765, ""kubernetes"": 0.705, ""aws"": 0.714, ""python"": 0.955, ""data_structures"": 0.606, ""testing"": 0.84, ""excel"": 0.767, ""cloud_security"": 0.591, ""genai"": 0.559}"
S2_00103,2,"{""nlp"": 0.726, ""python"": 0.73, ""flask"": 0.671, ""cloud_security"": 0.587, ""data_structures"": 0.582, ""sql"": 0.471, ""java"": 0.897, ""kubernetes"": 0.789, ""communication"": 0.732, ""node"": 0.764, ""jquery"": 0.771, ""excel"": 0.61, ""genai"": 0.671}"
S2_00104,5,"{""docker"": 0.443, ""data_structures"": 0.566, ""node"": 0.768, ""nlp"": 0.77, ""spark"": 0.673, ""git"": 0.889, ""kubernetes"": 0.923, ""react"": 0.71, ""excel"": 0.758, ""testing"": 0.652, ""ml_fundamentals"": 0.814, ""cloud_security"": 0.541, ""jquery"": 0.989}"
S2_00105,5,"{""system_design"": 0.721, ""nlp"": 1.0, ""docker"": 0.81, ""data_structures"": 0.518, ""jquery"": 1.0}"
S2_00106,2,"{""jquery"": 0.948, ""system_design"": 0.708, ""node"": 0.688, ""ml_fundamentals"": 0.741, ""data_structures"": 0.358, ""sql"": 0.762, ""excel"": 0.828, ""communication"": 0.742, ""spark"": 0.772}"
S2_00107,4,"{""node"": 0.914, ""jquery"": 0.618, ""testing"": 0.57, ""excel"": 0.732, ""aws"": 0.735, ""communication"": 0.817, ""system_design"": 0.513, ""ml_fundamentals"": 0.338}"
S2_00108,2,"{""flask"": 0.904, ""java"": 0.766, ""testing"": 0.411, ""spark"": 0.572, ""kubernetes"": 0.652, ""aws"": 0.608}"
S2_00109,0,"{""python"": 0.571, ""docker"": 0.807, ""java"": 0.91, ""system_design"": 0.621, ""communication"": 0.611, ""spark"": 0.605, ""flask"": 0.468, ""kubernetes"": 1.0, ""testing"": 0.653, ""cloud_security"": 0.591, ""git"": 0.551, ""nlp"": 0.662, ""react"": 0.616, ""jquery"": 0.936}"
S2_00110,6,"{""ml_fundamentals"": 0.714, ""node"": 0.78, ""nlp"": 0.671, ""cloud_security"": 0.62, ""python"": 0.907, ""flask"": 0.672, ""spark"": 0.933, ""communication"": 0.671, ""system_design"": 0.718, ""react"": 0.699, ""testing"": 0.755, ""java"": 0.657, ""excel"": 0.734}"
S2_00111,2,"{""ml_fundamentals"": 0.929, ""testing"": 0.823, ""docker"": 0.879, ""cloud_security"": 0.654, ""java"": 0.642, ""sql"": 0.862}"
S2_00112,3,"{""react"": 0.653, ""system_design"": 0.634, ""python"": 0.918, ""testing"": 0.724, ""git"": 0.701, ""nlp"": 0.623, ""data_structures"": 0.659, ""spark"": 0.624, ""java"": 0.835, ""aws"": 0.607, ""cloud_security"": 0.383}"
S2_00113,3,"{""node"": 0.744, ""jquery"": 0.746, ""sql"": 0.813, ""aws"": 0.831, ""kubernetes"": 0.407, ""testing"": 0.667, ""ml_fundamentals"": 0.652, ""spark"": 0.696, ""flask"": 0.836, ""python"": 0.451, ""excel"": 0.518, ""git"": 0.618}"
S2_00114,0,"{""cloud_security"": 0.82, ""kubernetes"": 0.69, ""python"": 0.583, ""excel"": 0.68, ""aws"": 0.843, ""sql"": 0.566, ""node"": 0.751, ""java"": 0.712, ""nlp"": 0.606, ""spark"": 0.676, ""react"": 0.484, ""jquery"": 0.736}"
S2_00115,2,"{""testing"": 0.916, ""nlp"": 1.0, ""data_structures"": 0.469, ""communication"": 0.598, ""git"": 0.73, ""jquery"": 0.643}"
S2_00116,3,"{""system_design"": 0.862, ""node"": 0.711, ""testing"": 0.738, ""ml_fundamentals"": 0.717, ""nlp"": 0.401, ""flask"": 0.42, ""spark"": 0.672}"
S2_00117,0,"{""git"": 0.713, ""nlp"": 0.761, ""docker"": 0.784, ""kubernetes"": 0.968, ""sql"": 0.716, ""jquery"": 0.895}"
S2_00118,2,"{""system_design"": 0.802, ""cloud_security"": 0.541, ""kubernetes"": 0.836, ""ml_fundamentals"": 0.721, ""testing"": 0.809}"
S2_00119,2,"{""git"": 0.827, ""aws"": 0.368, ""excel"": 0.625, ""jquery"": 0.632, ""nlp"": 0.727, ""communication"": 0.973, ""react"": 0.558, ""spark"": 1.0}"
S2_00120,2,"{""aws"": 0.876, ""docker"": 0.62, ""excel"": 0.891, ""nlp"": 0.88, ""react"": 0.653, ""communication"": 0.724, ""kubernetes"": 0.649, ""flask"": 0.802, ""node"": 0.691, ""cloud_security"": 0.657, ""spark"": 0.727, ""testing"": 0.483}"
S2_00121,2,"{""nlp"": 0.569, ""python"": 0.48, ""data_structures"": 0.595, ""cloud_security"": 0.834, ""git"": 0.656, ""spark"": 0.576, ""kubernetes"": 0.593, ""docker"": 0.817}"
S2_00122,1,"{""nlp"": 0.813, ""aws"": 0.828, ""ml_fundamentals"": 0.741, ""data_structures"": 0.739, ""spark"": 0.728, ""communication"": 0.76, ""testing"": 0.827, ""node"": 0.815, ""python"": 0.724, ""jquery"": 0.713, ""kubernetes"": 0.707}"
S2_00123,1,"{""data_structures"": 0.487, ""testing"": 0.975, ""cloud_security"": 1.0, ""react"": 0.862, ""flask"": 0.841, ""node"": 0.808, ""git"": 0.671, ""jquery"": 0.703, ""communication"": 0.865}"
S2_00124,1,"{""jquery"": 0.566, ""nlp"": 0.759, ""sql"": 0.793, ""node"": 0.794, ""java"": 0.811, ""testing"": 0.626}"
S2_00125,2,"{""python"": 0.808, ""spark"": 0.762, ""react"": 0.779, ""git"": 0.842, ""communication"": 0.798, ""jquery"": 0.699, ""java"": 0.845, ""aws"": 0.887, ""node"": 0.637, ""kubernetes"": 0.72, ""testing"": 0.455, ""flask"": 0.808, ""nlp"": 0.903}"
S2_00126,4,"{""flask"": 0.756, ""nlp"": 0.655, ""python"": 0.726, ""testing"": 0.687, ""node"": 0.892, ""cloud_security"": 0.654}"
S2_00127,0,"{""node"": 0.964, ""docker"": 0.552, ""kubernetes"": 0.63, ""cloud_security"": 0.496, ""git"": 0.879, ""jquery"": 0.494}"
S2_00128,7,"{""nlp"": 0.44, ""aws"": 0.613, ""sql"": 0.709, ""excel"": 0.666, ""data_structures"": 0.671, ""jquery"": 0.897}"
S2_00129,0,"{""git"": 0.815, ""ml_fundamentals"": 0.906, ""spark"": 1.0, ""system_design"": 0.77, ""java"": 0.458, ""nlp"": 0.615, ""data_structures"": 1.0, ""flask"": 0.508, ""excel"": 0.795, ""sql"": 0.343}"
S2_00130,1,"{""kubernetes"": 0.492, ""sql"": 0.725, ""git"": 0.807, ""react"": 0.69, ""excel"": 0.737, ""jquery"": 0.726}"
S2_00131,6,"{""react"": 0.614, ""spark"": 0.65, ""data_structures"": 0.822, ""system_design"": 0.927, ""excel"": 0.448}"
S2_00132,1,"{""react"": 0.674, ""system_design"": 0.734, ""node"": 0.691, ""ml_fundamentals"": 0.607, ""git"": 0.792, ""kubernetes"": 0.748, ""testing"": 0.779, ""excel"": 0.826, ""nlp"": 0.694, ""python"": 0.695, ""jquery"": 0.942}"
S2_00133,3,"{""communication"": 0.717, ""testing"": 0.923, ""system_design"": 0.656, ""kubernetes"": 0.479, ""excel"": 0.756, ""spark"": 0.682, ""flask"": 0.447, ""data_structures"": 0.562, ""java"": 0.609, ""aws"": 0.953, ""ml_fundamentals"": 0.826, ""jquery"": 0.668}"
S2_00134,0,"{""react"": 0.797, ""java"": 0.977, ""data_structures"": 0.844, ""jquery"": 0.981, ""node"": 0.619, ""git"": 0.481, ""excel"": 0.699, ""docker"": 0.686, ""sql"": 0.939}"
S2_00135,4,"{""excel"": 0.598, ""communication"": 0.95, ""kubernetes"": 0.558, ""sql"": 0.989, ""cloud_security"": 0.922, ""aws"": 0.943}"
S2_00136,1,"{""communication"": 0.683, ""node"": 0.827, ""ml_fundamentals"": 0.734, ""sql"": 0.92, ""git"": 0.743, ""docker"": 0.919, ""data_structures"": 0.439, ""flask"": 0.789, ""kubernetes"": 0.66}"
S2_00137,0,"{""python"": 0.561, ""react"": 0.756, ""git"": 0.682, ""cloud_security"": 0.58, ""system_design"": 0.482, ""kubernetes"": 0.814, ""excel"": 0.787, ""docker"": 0.804, ""nlp"": 0.611, ""aws"": 0.746}"
S2_00138,4,"{""cloud_security"": 0.518, ""excel"": 0.622, ""aws"": 0.935, ""docker"": 0.946, ""react"": 0.846, ""spark"": 0.885, ""system_design"": 0.446, ""sql"": 0.578, ""communication"": 0.673, ""kubernetes"": 1.0, ""jquery"": 0.673}"
S2_00139,4,"{""git"": 0.912, ""aws"": 0.628, ""testing"": 0.44, ""python"": 0.786, ""java"": 0.783}"
S2_00140,4,"{""java"": 0.308, ""docker"": 0.962, ""nlp"": 0.77, ""python"": 0.92, ""kubernetes"": 0.544, ""ml_fundamentals"": 0.457, ""node"": 0.988, ""git"": 0.581, ""data_structures"": 0.673, ""jquery"": 0.799}"
S2_00141,2,"{""ml_fundamentals"": 0.797, ""cloud_security"": 0.714, ""flask"": 0.788, ""react"": 0.707, ""docker"": 0.827, ""nlp"": 1.0, ""testing"": 0.519, ""spark"": 0.242, ""java"": 0.658}"
S2_00142,3,"{""aws"": 0.692, ""kubernetes"": 0.56, ""git"": 0.804, ""communication"": 0.829, ""cloud_security"": 0.679, ""excel"": 0.611, ""jquery"": 0.81, ""node"": 0.7, ""react"": 0.934, ""testing"": 0.986, ""ml_fundamentals"": 0.87, ""spark"": 0.755, ""data_structures"": 0.994}"
S2_00143,1,"{""docker"": 0.583, ""testing"": 0.711, ""system_design"": 0.797, ""jquery"": 0.755, ""git"": 0.593, ""node"": 0.685, ""python"": 0.947, ""data_structures"": 0.802, ""sql"": 0.696, ""flask"": 0.566}"
S2_00144,3,"{""react"": 0.667, ""testing"": 0.861, ""communication"": 0.634, ""nlp"": 0.942, ""excel"": 0.719, ""java"": 0.886, ""docker"": 0.606, ""sql"": 0.609, ""jquery"": 0.734}"
S2_00145,0,"{""communication"": 0.794, ""docker"": 0.841, ""jquery"": 0.394, ""system_design"": 0.604, ""java"": 0.773, ""flask"": 0.509, ""ml_fundamentals"": 0.837, ""node"": 0.877, ""aws"": 0.696, ""excel"": 0.604}"
S2_00146,4,"{""jquery"": 0.582, ""flask"": 0.345, ""spark"": 0.668, ""cloud_security"": 0.556, ""sql"": 0.783, ""aws"": 0.67, ""system_design"": 0.686, ""ml_fundamentals"": 0.842, ""kubernetes"": 0.78, ""nlp"": 0.702, ""docker"": 0.973}"
S2_00147,3,"{""cloud_security"": 1.0, ""git"": 0.979, ""spark"": 0.771, ""flask"": 0.689, ""python"": 0.446, ""jquery"": 0.722, ""docker"": 0.798}"
S2_00148,3,"{""jquery"": 0.801, ""java"": 0.934, ""testing"": 0.37, ""excel"": 0.783, ""node"": 0.793, ""spark"": 0.685, ""kubernetes"": 0.38, ""aws"": 0.711, ""react"": 0.613, ""communication"": 0.972}"
S2_00149,0,"{""flask"": 0.869, ""ml_fundamentals"": 0.474, ""jquery"": 0.511, ""sql"": 1.0, ""docker"": 0.86, ""excel"": 0.531}"
S2_00150,2,"{""ml_fundamentals"": 0.848, ""system_design"": 0.594, ""communication"": 0.723, ""kubernetes"": 0.546, ""flask"": 0.722, ""node"": 0.703, ""aws"": 0.811, ""nlp"": 0.987, ""data_structures"": 0.662, ""java"": 0.42}"
S2_00151,2,"{""system_design"": 0.781, ""data_structures"": 0.686, ""communication"": 0.631, ""flask"": 0.591, ""cloud_security"": 0.701, ""java"": 0.859, ""python"": 0.751, ""kubernetes"": 0.684, ""ml_fundamentals"": 0.766, ""testing"": 0.925, ""nlp"": 0.794, ""sql"": 0.759, ""excel"": 0.816}"
S2_00152,1,"{""python"": 0.607, ""excel"": 0.868, ""spark"": 0.865, ""node"": 0.581, ""communication"": 0.599, ""data_structures"": 0.8, ""flask"": 0.867, ""nlp"": 0.418, ""testing"": 0.762, ""jquery"": 0.39}"
S2_00153,2,"{""sql"": 0.619, ""ml_fundamentals"": 0.658, ""react"": 0.57, ""git"": 0.614, ""jquery"": 0.817, ""java"": 0.685, ""system_design"": 0.457, ""nlp"": 0.874, ""python"": 0.783, ""data_structures"": 0.513}"
S2_00154,2,"{""java"": 0.866, ""git"": 0.728, ""react"": 0.954, ""cloud_security"": 1.0, ""flask"": 0.701, ""testing"": 0.633, ""sql"": 0.572, ""python"": 0.388, ""jquery"": 0.907}"
