student_id,assessment_id,subject,difficulty_level,student_skill_level,time_spent_minutes,study_sessions_count,study_hours_mean,study_hours_variance,days_since_last_study,previous_scores_avg,previous_scores_trend,questions_attempted,questions_correct,assessment_score,passed
2058,719,Science,3,7,23.0,9,2.289,0.4739,6.3,71.44,4.9759,49,31,97.4,1
5293,572,English,2,10,,7,2.454,0.2534,0.8,82.98,-1.1044,34,29,100.0,1
6178,395,English,1,5,55.1,4,1.644,0.0325,0.4,62.06,-1.7402,10,6,78.5,1
7980,560,Science,2,6,86.6,6,1.793,0.2091,10.1,63.96,2.4924,37,23,71.1,1
2229,423,English,2,6,78.3,7,2.107,0.3149,8.8,65.48,-1.0382,21,13,76.0,1
5585,913,Computer Science,3,9,62.5,2,1.644,0.3558,3.7,74.49,-1.4384,12,9,83.0,1
9467,945,Computer Science,3,2,81.0,3,1.556,0.0438,5.4,51.09,1.491,30,11,53.8,0
3740,240,History,2,6,40.5,2,2.211,0.6357,6.4,67.46,1.15,36,20,59.2,0
3289,766,Computer Science,3,9,23.1,4,2.304,0.0915,3.2,76.88,-0.2539,34,24,93.8,1
2239,361,Mathematics,3,4,56.2,5,1.975,0.2381,1.5,59.52,-0.0243,38,22,57.0,0
6370,884,Mathematics,3,6,71.0,6,2.039,0.5468,3.3,61.14,-1.4425,36,22,82.5,1
1125,519,Mathematics,4,7,81.5,4,2.033,0.3309,15.1,65.69,-0.2496,40,15,46.1,0
8473,843,Science,2,1,62.3,1,0.961,0.0,9.1,44.36,-0.1681,23,10,30.4,0
6342,340,Computer Science,5,5,37.5,6,1.712,0.0959,3.1,61.76,-2.1374,21,8,50.7,0
8351,454,Mathematics,2,4,92.6,4,2.229,0.1702,1.3,49.96,-1.3461,15,10,74.6,1
7638,948,History,1,10,51.1,3,2.354,0.2344,11.0,79.19,-1.4623,24,23,100.0,1
7570,869,Science,3,2,69.7,5,1.841,0.1062,5.1,45.84,0.095,10,4,46.2,0
4249,860,History,3,2,72.6,6,1.638,0.1689,2.6,50.35,0.9309,24,10,49.0,0
8595,688,Computer Science,5,2,61.7,4,1.854,0.2918,0.6,50.67,2.8054,37,15,51.3,0
7294,279,English,1,7,11.4,5,2.047,0.2851,7.0,68.68,10.3486,23,17,77.7,1
7527,165,History,4,4,43.2,4,1.625,0.422,1.9,53.74,-0.8854,32,9,66.7,1
6757,919,English,2,6,71.7,4,1.846,0.4232,4.7,67.55,2.3992,14,9,84.4,1
2969,447,Science,4,7,99.3,4,1.969,0.2173,4.2,70.58,4.0242,48,28,62.7,1
1891,270,History,1,9,77.0,1,2.491,0.0,6.0,76.1,1.6581,45,39,93.0,1
5470,573,History,5,2,72.2,6,1.878,0.1822,3.9,43.41,-4.1531,46,9,40.1,0
8175,633,Science,1,10,10.3,5,2.245,0.1587,5.0,76.5,-6.1925,37,35,90.3,1
9320,466,Science,5,9,86.4,4,2.679,0.306,0.4,78.89,4.5129,46,30,94.9,1
7812,206,Mathematics,4,5,83.1,6,1.882,0.3303,5.5,57.89,-4.0351,28,10,70.5,1
8519,538,Computer Science,4,6,74.2,5,2.482,0.3157,1.1,60.82,-1.6447,46,21,70.0,1
5612,934,History,1,6,66.7,1,1.763,0.0,2.5,65.34,-2.7779,31,21,94.8,1
2198,326,History,1,3,72.6,3,1.171,0.0394,3.6,53.01,0.6496,16,8,63.5,1
6238,543,Science,3,10,90.7,6,2.618,0.0627,5.8,78.72,4.6271,29,19,92.0,1
7089,541,Science,5,7,58.7,5,2.273,0.1191,6.8,70.84,-0.9638,20,10,59.7,0
7257,495,Computer Science,3,7,69.4,2,1.74,0.0472,6.1,,1.2291,12,7,66.7,1
8705,827,Science,2,8,52.3,6,1.98,0.0686,0.5,70.03,2.5341,33,22,84.7,1
4719,680,English,2,5,60.4,6,1.756,0.1944,2.4,66.81,-14.4382,30,16,69.7,1
1302,183,English,1,2,62.9,4,1.679,0.0337,1.6,43.08,-1.2084,38,16,56.8,0
1986,714,English,4,3,75.3,5,2.026,0.2435,2.5,51.45,-0.5867,16,6,55.0,0
5440,650,English,2,9,47.6,2,2.321,0.1151,5.2,73.35,0.1548,20,14,90.7,1
5909,112,Computer Science,2,6,57.0,9,2.154,0.3369,1.1,64.03,-1.2611,24,15,93.9,1
4072,908,History,3,8,68.3,4,1.993,0.0994,3.5,73.18,-3.2581,33,23,85.1,1
4124,924,English,3,8,56.8,2,1.809,0.0222,10.8,68.38,-3.0796,21,12,71.6,1
9125,792,Science,2,5,63.9,1,,0.0,6.6,64.17,0.6142,50,25,63.5,1
4291,592,English,1,1,30.2,5,1.59,0.2261,6.5,43.13,-0.4245,31,16,63.8,1
5033,367,Computer Science,3,6,73.8,2,2.605,0.4756,9.4,60.67,-7.0291,35,21,69.6,1
6105,624,Science,2,7,44.8,8,2.133,0.1804,2.5,65.9,-1.1329,19,15,86.6,1
1703,219,English,4,9,25.5,6,2.285,0.0486,7.1,78.56,6.5116,32,21,92.4,1
9133,452,History,3,2,67.2,4,1.744,0.4371,0.3,46.77,-1.5545,49,19,56.5,0
1574,156,Science,2,2,68.4,3,1.467,0.8638,0.3,47.87,-0.4229,31,15,56.7,0
6704,139,Science,5,10,70.9,8,2.483,0.2409,2.0,76.91,0.8116,27,15,89.0,1
8848,985,History,3,1,71.3,1,1.299,0.0,1.1,43.33,3.1963,35,11,33.1,0
6208,435,Science,5,5,70.6,4,1.736,0.065,3.7,60.28,0.9099,14,6,58.2,0
7924,739,English,3,2,96.7,2,2.524,0.1054,1.0,49.48,0.9866,39,16,53.8,0
4828,272,Science,3,3,80.9,7,1.933,0.1977,18.6,54.47,-1.2305,36,11,57.3,0
4230,646,English,5,2,83.5,2,1.496,0.379,9.5,48.88,-1.0918,12,2,31.8,0
1488,358,History,1,4,74.3,4,2.243,0.0301,20.2,,0.1286,11,7,51.6,0
8114,987,Mathematics,2,3,81.6,5,,0.0353,8.2,51.72,11.2329,46,23,66.2,1
4173,616,History,1,9,49.3,7,2.37,0.1664,15.1,75.18,-1.2914,31,27,100.0,1
2667,829,English,1,10,76.2,1,2.399,0.0,2.3,84.49,-0.7484,32,22,100.0,1
5114,622,Computer Science,2,2,89.1,5,1.688,0.0605,3.4,48.78,0.064,12,6,48.2,0
4553,993,History,4,7,54.7,6,2.445,0.2893,1.4,71.05,1.7092,28,14,85.1,1
8761,938,Computer Science,1,3,94.4,2,1.398,0.0987,5.1,54.37,2.95,15,7,62.4,1
2000,216,Computer Science,1,10,51.6,3,2.403,0.1343,7.8,71.75,-3.4376,41,33,95.9,1
2388,283,English,1,8,71.8,1,2.515,0.0,3.5,70.69,-0.5202,11,8,87.6,1
6450,973,English,4,4,34.7,7,1.97,0.1226,,55.56,-1.6601,20,7,64.8,1
4712,215,Mathematics,3,4,80.1,3,1.547,0.9089,3.5,56.67,-2.1445,35,18,42.3,0
2367,261,Science,5,9,90.6,6,2.539,0.3245,0.3,74.02,-1.8028,30,22,98.3,1
9189,678,History,5,3,59.4,4,1.689,0.2342,6.4,,-2.3176,39,17,45.1,0
1454,811,English,4,7,26.7,4,2.618,0.1508,3.0,65.62,-0.56,19,9,73.7,1
3772,642,History,1,1,60.9,9,1.624,0.1493,11.4,42.47,0.6304,21,9,52.3,0
4726,686,Computer Science,5,7,37.9,11,2.147,0.0998,12.8,68.47,0.2741,33,10,85.3,1
8232,336,Science,4,10,62.3,8,2.337,0.0669,0.7,79.07,-1.5416,28,20,93.9,1
5806,938,Mathematics,2,2,80.9,7,1.715,0.3349,27.7,43.76,-1.4705,45,18,61.2,1
3190,165,History,5,6,71.8,5,2.209,0.1627,17.5,61.24,-2.3777,40,21,56.6,0
3875,169,Science,2,9,21.2,5,2.334,0.1171,4.9,73.24,-2.1751,18,14,100.0,1
6592,908,Mathematics,1,6,51.9,8,2.149,0.1392,8.7,61.53,1.1982,31,17,80.4,1
2440,546,History,5,3,65.2,6,1.593,0.2626,0.1,50.3,0.7084,35,9,36.7,0
9927,515,Science,4,1,94.6,5,1.887,0.0452,17.6,50.61,0.7661,12,3,23.6,0
7059,631,English,3,4,56.3,6,2.174,0.2107,3.0,60.56,3.1081,48,21,55.7,0
8010,540,History,5,4,72.4,4,2.247,0.2692,12.0,59.98,0.488,21,8,41.1,0
8117,837,Science,5,8,64.4,5,2.213,0.0141,2.4,69.48,0.8611,43,18,71.5,1
3989,563,Mathematics,5,10,45.3,4,2.681,0.08,7.8,81.58,-9.0683,15,9,73.6,1
7228,495,Science,5,10,48.7,3,2.403,0.1193,2.7,81.4,1.3631,50,37,91.3,1
7471,810,English,4,7,55.2,5,,0.0684,2.3,64.12,-4.265,32,15,71.9,1
3863,650,History,4,10,91.8,7,2.724,0.2511,14.7,83.77,-2.8598,23,16,94.7,1
2177,756,History,3,7,40.6,6,2.073,0.0484,6.0,,3.0805,33,24,79.7,1
5760,656,History,4,7,55.5,8,2.005,0.2059,9.2,63.87,-2.9014,50,27,67.3,1
1011,494,English,4,2,45.0,6,1.373,0.1433,3.9,46.6,-0.503,46,15,40.2,0
6252,425,Mathematics,1,9,92.6,6,2.776,0.0371,12.5,73.77,0.8153,17,15,87.6,1
5399,992,History,1,6,69.6,4,1.809,0.0119,6.7,66.38,0.4574,29,16,94.0,1
9234,190,Mathematics,2,2,94.3,3,2.051,0.0459,0.4,44.61,-1.9787,31,13,57.6,0
6445,849,Science,3,1,10.0,5,1.531,0.1732,7.3,41.61,0.3156,40,17,39.5,0
7570,169,Mathematics,1,1,83.2,8,1.08,0.2253,0.1,44.62,-0.8934,16,6,51.1,0
9212,265,Mathematics,3,1,37.5,6,1.75,0.0687,8.8,41.5,-0.6814,46,18,41.8,0
1406,741,History,3,4,45.3,5,1.621,0.685,2.0,47.99,6.1622,18,7,45.7,0
5431,313,Computer Science,5,4,55.3,6,1.689,0.382,4.6,52.69,0.1152,38,13,53.0,0
6243,951,Computer Science,3,9,59.5,9,2.287,0.3061,,77.99,0.3533,26,23,90.3,1
7542,700,English,5,1,59.6,9,1.598,0.1339,5.1,46.79,0.7801,33,9,48.1,0
7936,434,English,2,3,42.2,6,1.723,0.1355,5.6,51.02,-1.777,25,13,72.3,1
9906,863,Computer Science,2,3,57.4,4,1.461,0.2995,11.2,55.34,0.2215,44,23,46.6,0
5146,468,Science,2,8,57.6,5,2.368,0.2947,2.3,64.91,0.4715,42,30,97.5,1
1140,960,History,5,2,18.7,4,1.743,0.0492,4.0,48.4,-0.6092,26,7,49.3,0
5882,683,History,5,6,68.6,3,1.932,0.0203,1.0,59.39,-4.0882,42,17,74.6,1
7012,776,Science,2,4,60.3,10,2.039,0.3017,3.2,52.79,5.2538,34,13,82.5,1
1963,148,Science,5,10,64.8,3,3.153,0.2707,0.8,80.4,0.4657,36,24,90.5,1
8151,151,Computer Science,4,6,47.6,7,2.151,0.0344,5.0,61.65,9.8337,46,33,70.4,1
9564,388,English,4,5,60.6,9,1.822,0.6348,2.0,60.26,3.9269,26,8,70.7,1
4610,889,Science,5,9,10.0,2,1.852,0.0295,9.8,80.26,1.0851,42,20,54.8,0
7894,725,English,5,9,46.5,7,2.696,0.267,2.1,75.78,1.0774,40,21,94.8,1
8311,338,Mathematics,1,1,48.8,3,1.074,0.0967,1.7,40.22,0.4474,15,8,74.2,1
1105,232,History,1,3,58.7,8,1.994,0.3007,3.4,50.06,-2.0656,38,20,68.9,1
6539,885,Computer Science,3,1,59.3,8,1.481,0.0839,1.0,44.55,-1.8574,13,3,41.7,0
7787,265,History,3,6,83.8,4,1.998,0.1365,1.1,61.79,-2.5836,43,25,72.5,1
3137,473,Computer Science,3,3,32.2,6,1.645,0.3022,7.6,50.4,-0.7466,27,11,59.5,0
5445,472,Mathematics,2,1,78.0,4,1.479,0.3943,3.4,43.19,-0.3343,33,14,50.1,0
4530,904,History,4,6,110.1,4,2.423,0.0123,1.2,61.24,-11.409,31,16,75.9,1
2286,577,Mathematics,2,5,47.8,5,2.28,0.1588,0.2,62.05,1.9638,11,4,74.3,1
8052,854,Computer Science,5,8,78.3,5,2.175,0.1196,3.1,73.56,-0.4829,34,20,87.1,1
4654,578,Science,1,2,95.8,7,1.536,0.0694,6.8,46.67,3.2401,23,9,65.3,1
8102,931,History,5,8,95.2,3,2.133,0.2324,2.2,70.33,0.2751,48,23,61.6,1
3359,749,Mathematics,5,5,52.7,3,1.845,0.0237,1.4,60.93,3.0015,28,10,38.9,0
9105,690,History,1,8,87.1,2,2.051,0.0662,2.5,70.52,-0.551,34,22,99.3,1
9636,781,History,5,10,81.5,3,3.198,0.1919,16.0,80.52,0.4173,45,30,78.0,1
7441,734,History,3,4,90.1,3,1.44,0.0225,2.8,56.33,0.2799,10,5,65.5,1
6047,787,English,1,4,77.3,4,1.491,0.083,1.5,60.57,2.1733,24,16,84.7,1
9227,399,Mathematics,5,10,89.2,3,2.005,0.0501,4.2,83.43,1.173,34,22,76.3,1
6203,181,Mathematics,3,4,54.3,6,2.084,0.2501,8.3,50.96,0.8485,19,7,65.2,1
2798,186,History,3,6,48.5,6,1.934,0.2293,0.1,66.61,9.411,27,13,76.1,1
6291,324,Science,4,4,10.0,7,2.134,0.1357,4.1,54.37,-3.4346,18,8,59.9,0
6495,115,History,3,9,49.4,8,2.829,0.1944,9.0,73.08,1.0752,11,7,100.0,1
7284,921,English,2,9,52.2,4,1.817,0.4284,1.2,74.66,-1.2991,32,18,91.9,1
8285,457,Computer Science,1,3,14.9,4,1.763,0.2112,12.7,49.86,0.2938,17,8,48.9,0
2300,262,English,1,7,61.1,5,1.921,0.1178,4.3,73.68,0.8751,15,12,81.9,1
7869,709,Science,1,5,86.8,6,1.843,0.2261,3.6,62.12,0.8545,30,22,90.4,1
4097,767,History,5,9,37.2,7,2.726,0.1991,16.6,72.22,-0.7006,16,8,75.8,1
5616,613,Mathematics,5,2,106.8,10,1.491,0.3031,0.7,45.41,-3.8324,35,7,43.2,0
1009,449,History,2,3,69.3,3,1.197,0.0506,6.7,51.69,-3.2411,46,21,55.8,0
6752,780,Science,3,10,81.1,3,2.78,0.0483,8.5,80.78,0.1384,13,9,87.5,1
7295,563,Mathematics,5,5,58.8,4,1.974,0.0674,3.4,57.3,0.1165,27,13,61.7,1
5815,926,English,3,5,37.8,2,2.097,0.0447,0.0,62.13,-0.1344,19,10,62.4,1
2072,936,Computer Science,3,10,73.6,1,2.877,0.0,3.7,81.28,1.6362,42,33,95.3,1
4225,474,Computer Science,5,7,79.0,4,2.432,0.1935,0.8,68.8,3.2697,32,13,72.3,1
2316,191,History,5,8,55.7,6,1.86,0.1049,4.1,74.68,-10.6732,15,8,73.5,1
6699,280,English,2,8,66.4,4,2.358,0.1113,6.7,66.35,-1.4143,16,9,79.0,1
7807,842,Science,4,1,59.8,6,,0.4144,3.8,49.05,3.3076,49,14,47.6,0
7674,400,Computer Science,1,1,43.7,5,1.492,0.2942,5.0,43.69,-5.4594,35,16,64.3,1
4683,759,English,5,3,68.2,3,1.781,0.0667,0.5,54.4,1.2766,13,4,30.3,0
8227,891,History,5,1,42.4,5,,0.0915,0.5,42.52,-1.1851,13,4,40.0,0
4273,288,Mathematics,3,1,79.1,10,1.594,0.0498,9.5,47.43,4.7841,42,12,36.6,0
8000,958,History,4,10,118.0,2,2.661,0.0158,0.3,83.11,3.0937,46,36,88.8,1
1145,961,History,5,8,87.5,8,2.233,0.4202,1.7,67.01,3.4425,45,24,79.6,1
6010,413,English,4,1,55.4,4,,0.237,13.9,42.75,-0.8889,14,4,35.7,0
4040,592,Computer Science,1,9,68.7,6,2.289,0.6591,3.1,76.4,0.8724,38,30,100.0,1
1482,227,English,3,2,88.3,2,1.62,0.0097,5.6,44.82,-2.8654,20,6,39.3,0
4179,618,Mathematics,2,9,57.6,4,2.347,0.3914,1.3,83.96,0.3386,35,24,98.6,1
2249,525,English,1,7,74.0,7,2.309,0.3017,1.6,70.42,-1.6128,22,17,88.6,1
1630,658,Science,4,9,77.9,6,2.38,0.0791,3.6,75.93,0.1604,38,23,83.7,1
9853,664,History,4,3,66.6,3,1.909,0.1664,5.1,55.34,2.4244,24,5,41.2,0
3852,286,Computer Science,1,1,64.8,4,1.5,0.3982,16.2,39.36,0.1668,17,7,40.7,0
1987,649,Mathematics,4,1,86.3,4,1.194,0.0642,4.3,47.26,2.3414,36,8,19.2,0
8622,552,History,2,10,103.3,7,2.257,0.2006,0.5,78.68,1.8671,48,33,100.0,1
8327,570,English,2,6,57.8,5,2.014,0.243,2.3,70.53,-0.2717,14,6,70.4,1
9841,837,Science,4,7,91.0,7,2.566,0.1746,1.4,74.41,2.7217,28,17,72.6,1
2100,664,English,4,9,22.8,4,2.628,0.1352,1.5,78.0,-0.4009,14,9,98.5,1
7652,323,History,2,6,72.1,3,1.834,0.1989,3.5,65.48,3.9109,11,6,69.3,1
9632,253,Mathematics,4,5,10.0,3,1.539,0.0405,1.9,66.27,-2.4251,32,15,53.3,0
8421,659,Computer Science,5,2,,3,1.821,0.3049,1.7,51.02,0.4865,47,18,48.2,0
6016,450,History,3,2,34.1,3,1.3,0.1988,17.2,48.05,-1.8601,36,18,33.3,0
1769,246,Mathematics,5,8,100.9,4,2.384,0.039,4.4,69.97,0.3556,35,18,65.3,1
2343,675,History,4,1,52.9,6,1.728,0.1328,1.5,41.89,0.7106,45,16,34.4,0
5358,448,Science,4,8,58.8,4,2.674,0.4158,1.6,68.82,-1.4758,49,31,85.5,1
7780,281,English,3,10,54.5,11,2.887,0.1117,8.3,79.39,15.0026,30,22,100.0,1
7602,736,Computer Science,4,7,23.8,3,2.139,0.0636,10.9,65.91,-1.7068,17,7,61.7,1
3349,278,Mathematics,3,7,67.2,6,2.099,0.1976,5.7,69.89,-0.8541,49,31,77.0,1
6699,138,Computer Science,2,5,61.9,1,1.519,0.0,2.8,61.35,1.2804,47,29,56.1,0
2241,871,Computer Science,3,3,39.7,10,1.682,0.3351,7.2,55.07,0.443,34,10,50.8,0
2125,993,Computer Science,3,7,94.5,4,1.963,0.1661,13.9,69.0,-0.4081,17,11,73.1,1
7764,102,Mathematics,5,7,93.7,5,2.355,0.2739,0.9,62.77,-1.7855,30,12,71.8,1
6101,163,Mathematics,4,7,28.6,3,1.789,0.081,9.9,75.17,1.2518,39,22,52.3,0
8843,128,Computer Science,2,2,42.8,6,1.709,0.2242,9.4,49.07,-1.5692,27,13,54.9,0
1072,471,English,1,3,71.7,11,1.493,0.1003,2.3,46.07,-0.782,37,21,85.6,1
6472,622,History,3,3,48.4,6,2.057,0.2159,1.7,52.89,-1.2401,36,14,60.6,1
6189,196,Computer Science,1,4,54.6,3,1.718,0.0346,4.2,49.11,-0.7939,18,11,69.9,1
3472,969,Science,4,9,34.6,2,2.101,0.0474,1.6,77.15,1.8779,19,9,75.2,1
1707,541,Computer Science,3,10,34.8,5,2.268,0.2796,0.8,79.83,-0.5259,50,42,100.0,1
2804,302,Mathematics,1,1,47.0,7,1.412,0.1614,15.3,46.36,1.5748,49,26,48.9,0
7704,510,History,5,7,,3,2.16,0.5798,3.4,64.61,1.4247,42,19,72.0,1
4713,120,Science,1,7,65.0,1,2.205,0.0,3.2,64.02,-1.9053,19,16,91.2,1
6051,650,History,5,4,39.6,9,1.977,0.3683,0.7,54.65,-2.2043,41,14,65.1,1
3475,834,History,2,1,31.3,6,1.938,0.2551,3.5,46.05,7.7139,23,10,49.8,0
4610,201,Science,4,3,28.9,6,1.875,0.1204,6.8,50.04,-0.2478,27,5,40.1,0
5255,145,Computer Science,1,5,84.7,3,2.023,0.0101,1.4,57.58,1.8867,11,6,79.4,1
8397,165,Computer Science,3,2,113.1,4,1.808,0.2078,2.3,43.1,0.6748,45,11,58.3,0
2735,702,Computer Science,4,7,70.8,6,2.305,0.1692,1.0,71.79,-0.015,20,9,59.1,0
9258,263,English,1,10,10.0,2,2.032,0.0003,2.2,84.47,1.7748,28,27,97.9,1
8979,210,Computer Science,3,10,74.2,7,2.335,0.1797,9.9,83.76,1.5248,50,37,88.2,1
3428,437,Science,3,7,89.6,8,2.035,0.4301,1.4,69.61,5.4457,38,22,97.0,1
8426,222,English,3,10,43.8,5,1.888,0.1949,0.1,79.29,0.5412,28,19,94.5,1
9533,804,Computer Science,3,5,,6,2.015,0.3538,3.8,52.56,-7.5724,50,28,75.0,1
6249,546,English,1,10,86.8,3,2.301,0.1309,4.3,83.38,1.7031,23,19,100.0,1
6291,710,Science,2,6,92.2,6,1.938,0.0957,2.0,60.54,-0.6487,46,27,79.8,1
3817,390,Computer Science,5,1,45.4,6,1.683,0.0909,5.1,43.01,1.0256,32,4,26.1,0
4874,770,Mathematics,5,4,61.9,5,1.911,0.1176,0.2,51.59,-3.0688,33,16,51.6,0
5211,511,Science,5,4,64.5,8,2.268,0.3063,2.1,55.5,1.407,38,13,51.3,0
1661,714,History,2,8,93.0,7,2.195,0.2127,0.8,71.08,-0.5976,18,13,99.7,1
4374,996,History,3,2,49.8,5,1.801,0.4547,1.3,49.36,-0.5443,27,11,44.4,0
1207,380,Science,3,1,83.5,2,1.788,0.008,2.4,46.32,-0.1265,50,10,47.5,0
3665,142,History,4,7,66.8,2,2.759,0.0185,3.4,73.46,0.575,10,4,77.3,1
3493,585,Science,5,6,84.0,9,2.067,0.208,0.5,66.16,2.2304,33,15,70.8,1
7813,695,Mathematics,5,5,79.0,4,1.656,0.1405,0.5,54.06,2.6662,29,15,48.2,0
1632,802,Science,3,8,43.6,5,2.252,0.1301,5.6,68.86,-1.4113,13,9,81.6,1
4083,150,Computer Science,5,2,66.7,11,1.885,0.2208,2.6,45.44,-3.3387,22,4,43.8,0
4719,997,Computer Science,3,2,42.7,3,1.415,0.0397,1.0,48.65,-0.7608,23,7,39.4,0
8123,309,English,3,9,59.4,3,2.797,0.0042,1.3,77.86,2.6191,23,19,95.6,1
2679,225,History,3,1,103.7,4,1.745,0.0615,6.4,38.69,1.0386,35,8,29.7,0
1236,591,History,1,6,49.4,3,2.109,0.012,0.3,70.3,-1.4284,35,20,96.2,1
8446,608,Science,1,3,44.7,6,1.771,0.2018,3.6,49.73,0.8524,47,25,74.3,1
5443,680,History,1,5,55.4,7,1.825,0.1599,2.2,60.93,-0.9762,14,9,69.6,1
7770,876,Computer Science,1,8,76.9,2,2.146,0.0841,8.3,70.39,-3.1189,14,10,95.1,1
7099,357,Mathematics,2,7,76.7,4,2.551,0.1671,7.8,66.83,-8.6329,14,9,88.4,1
9555,287,Science,4,4,69.0,3,2.091,0.0444,5.8,,-1.8967,27,11,52.4,0
3368,329,History,4,8,40.1,5,2.596,0.0429,2.4,69.45,2.0732,30,19,82.4,1
1285,288,Computer Science,3,10,53.8,7,2.677,0.052,5.0,76.54,-4.8941,34,25,100.0,1
1148,514,English,5,2,95.2,5,1.486,0.3075,5.1,44.78,-5.0268,47,10,31.3,0
5037,109,History,1,7,22.1,4,2.73,0.3058,2.0,73.23,4.7764,23,16,97.0,1
7549,213,Mathematics,4,5,66.5,5,2.276,0.1332,10.6,58.62,-0.3431,50,19,44.2,0
8121,175,Mathematics,4,6,,7,2.487,0.2147,21.0,64.9,0.9392,49,23,45.6,0
5895,775,History,1,3,71.7,6,1.913,0.0955,1.9,54.5,-1.6542,39,21,77.9,1
6280,601,History,2,10,63.4,3,1.606,0.0027,8.1,82.31,-0.7733,31,26,94.4,1
2012,184,Computer Science,2,7,22.5,6,1.716,0.1398,3.5,73.33,-0.2697,27,17,81.5,1
3785,148,History,4,7,74.7,5,2.219,0.0688,3.1,,-4.9485,19,11,82.0,1
4725,594,English,2,2,35.6,4,1.38,0.0467,2.4,44.88,15.0296,33,15,47.2,0
5576,937,Computer Science,1,1,30.5,2,1.653,1.1842,1.7,47.1,1.5008,37,22,61.7,1
6782,788,Science,4,10,61.3,5,2.37,0.2085,12.6,81.76,-0.2743,18,14,88.5,1
7257,486,English,1,2,49.7,5,1.88,0.1364,6.8,44.78,-0.7596,34,8,46.9,0
3408,488,Computer Science,2,8,40.0,5,1.948,0.5089,2.9,73.01,-2.9936,25,17,100.0,1
1340,317,Computer Science,1,10,50.3,3,2.221,0.2892,7.0,80.99,0.928,20,18,96.5,1
3817,800,Mathematics,2,3,41.7,6,1.973,0.5827,6.3,52.23,-2.2763,18,8,57.1,0
3496,445,Computer Science,2,4,98.7,5,1.857,0.0374,1.6,57.63,-0.7241,18,13,84.0,1
6962,329,English,1,8,67.8,5,2.203,0.0499,1.0,75.16,0.928,42,36,100.0,1
6299,354,History,2,3,56.0,6,1.508,0.0954,9.0,50.72,-0.0602,12,3,44.5,0
8574,335,English,3,6,79.0,5,2.172,0.1399,8.3,62.72,2.2397,10,5,75.5,1
2689,125,Science,1,2,55.3,6,1.403,0.3115,28.8,47.21,-0.9699,45,21,50.4,0
4267,683,Computer Science,3,3,53.5,2,1.626,0.1174,0.1,52.36,12.8515,29,15,50.8,0
5406,360,Computer Science,1,1,83.3,12,1.404,0.2141,3.9,48.23,2.4102,33,16,46.2,0
9453,865,Computer Science,2,9,42.6,7,2.281,0.3619,6.0,71.92,-4.0529,38,29,97.9,1
2442,370,Computer Science,2,4,34.4,4,2.562,0.2959,4.4,58.64,-2.1822,43,23,74.9,1
9597,222,Mathematics,4,6,76.4,5,1.77,0.4791,6.2,63.92,-2.0202,14,7,55.3,0
5437,755,Mathematics,4,7,64.1,7,2.338,0.4506,,69.37,-5.4345,50,27,81.6,1
6435,356,History,3,2,63.9,1,1.511,0.0,,42.17,11.8169,28,12,48.9,0
9435,755,Computer Science,2,8,51.2,5,2.231,0.039,0.5,73.25,0.1788,43,31,79.1,1
5107,520,Science,4,9,74.9,6,2.053,0.2139,2.4,77.57,-0.1317,11,7,83.9,1
1560,358,History,2,10,25.7,5,2.019,0.21,2.0,77.97,-6.2979,21,17,100.0,1
9785,146,Computer Science,1,2,11.6,2,2.033,0.1109,10.4,41.8,-2.501,20,9,53.2,0
6548,962,Mathematics,4,5,50.1,5,1.836,0.1452,0.4,65.7,-2.2171,31,10,64.8,1
2826,624,Science,3,2,75.7,2,2.379,0.0087,2.9,49.42,1.9845,32,15,50.4,0
8629,987,History,4,5,91.1,4,2.172,0.2941,15.8,55.75,-2.628,49,28,44.4,0
9325,307,Science,2,7,73.7,5,2.008,0.2047,3.5,67.69,-0.5031,26,17,68.7,1
4138,410,Computer Science,5,6,,6,2.05,0.1035,0.7,,0.9889,44,19,57.0,0
8693,846,English,5,4,37.1,3,2.105,0.1843,1.7,56.05,1.7037,49,12,39.5,0
9264,248,Science,2,2,90.3,6,2.176,0.1228,4.9,,-2.5919,19,7,59.9,0
8842,933,Science,1,7,82.6,6,2.377,0.1499,0.1,62.5,0.161,36,29,86.3,1
7721,537,Mathematics,4,10,73.7,3,3.382,0.3563,17.2,76.18,-1.7588,20,15,69.8,1
8002,254,Computer Science,5,9,83.0,4,2.221,0.043,4.2,78.24,2.1167,15,7,74.8,1
5225,777,Science,1,1,64.2,4,1.294,0.0911,6.1,47.74,0.7959,17,10,52.6,0
3978,189,Computer Science,2,3,54.8,7,1.519,0.6419,3.5,50.37,-3.2749,24,9,51.8,0
8373,797,Mathematics,1,7,56.0,4,2.064,0.1225,15.8,76.98,2.6688,26,18,93.7,1
6907,929,Computer Science,2,9,75.9,7,2.561,0.1235,4.4,76.38,-4.6849,10,8,95.2,1
7097,457,Mathematics,4,5,65.9,5,1.832,0.1833,5.4,56.66,-1.268,20,10,63.3,1
6656,273,Mathematics,1,7,10.9,2,,0.4042,9.9,69.62,2.1698,37,26,81.2,1
9984,316,History,4,10,82.1,6,2.567,0.1444,9.9,83.06,3.0339,18,11,86.5,1
5259,555,Computer Science,1,7,74.6,5,2.161,0.0563,0.1,65.53,-3.6327,27,23,95.3,1
9286,875,English,2,4,68.1,3,1.937,0.1707,,51.71,-1.0799,21,10,78.4,1
