student_id,college_id,years_of_experience,degree
student_4724,college_15,1,Bachelors
student_4725,college_13,0,Masters
student_4726,college_19,2,Masters
student_4727,college_16,1,Masters
student_4728,college_7,4,PhD
student_4729,college_3,2,PhD
student_4730,college_7,0,None
student_4731,college_6,1,None
student_4732,college_3,0,Masters
student_4733,college_6,2,Masters
student_4734,college_7,2,Bachelors
student_4735,college_4,3,None
student_4736,college_1,0,PhD
student_4737,college_6,2,Masters
student_4738,college_13,0,Bachelors
student_4739,college_19,3,Masters
student_4740,college_2,2,Bachelors
student_4741,college_12,2,None
student_4742,college_16,2,PhD
student_4743,college_7,2,Masters
student_4744,college_10,4,None
student_4745,college_15,1,Bachelors
student_4746,college_16,2,None
student_4747,college_1,0,PhD
student_4748,college_3,0,PhD
student_4749,college_11,2,PhD
student_4750,college_11,3,None
student_4751,college_7,1,PhD
student_4752,college_1,1,Masters
student_4753,college_1,1,Bachelors
student_4754,college_1,1,PhD
student_4755,college_6,2,PhD
student_4756,college_15,0,PhD
student_4757,college_19,3,Bachelors
student_4758,college_13,1,Masters
student_4759,college_8,3,None
student_4760,college_11,0,PhD
student_4761,college_9,3,Bachelors
student_4762,college_3,3,Bachelors
student_4763,college_17,2,Masters
student_4764,college_10,0,PhD
student_4765,college_11,2,PhD
student_4766,college_7,0,PhD
student_4767,college_6,1,None
student_4768,college_2,3,Bachelors
student_4769,college_4,3,Bachelors
student_4770,college_1,2,Masters
student_4771,college_6,0,None
student_4772,college_3,2,Bachelors
student_4773,college_17,2,PhD
student_4774,college_9,0,None
student_4775,college_6,3,Masters
student_4776,college_1,1,Masters
student_4777,college_6,3,None
student_4778,college_17,0,PhD
student_4779,college_17,0,PhD
student_4780,college_11,2,None
student_4781,college_3,2,None
student_4782,college_2,0,None
student_4783,college_13,0,Bachelors
student_4784,college_5,6,PhD
student_4785,college_4,1,PhD
student_4786,college_1,3,Bachelors
student_4787,college_6,1,None
student_4788,college_15,0,Bachelors
student_4789,college_5,1,None
student_4790,college_16,1,None
student_4791,college_17,1,None
student_4792,college_12,1,PhD
student_4793,college_6,2,Masters
student_4794,college_0,1,Masters
student_4795,college_18,0,Masters
student_4796,college_18,2,Bachelors
student_4797,college_16,0,None
student_4798,college_16,0,PhD
student_4799,college_9,3,Masters
student_4800,college_9,2,PhD
student_4801,college_17,1,Bachelors
student_4802,college_5,0,Masters
student_4803,college_1,0,Masters
student_4804,college_9,1,Bachelors
student_4805,college_4,0,PhD
student_4806,college_4,0,PhD
student_4807,college_1,2,Masters
student_4808,college_6,4,Bachelors
student_4809,college_0,1,PhD
student_4810,college_19,3,PhD
student_4811,college_10,0,Bachelors
student_4812,college_17,2,PhD
student_4813,college_4,0,None
student_4814,college_19,2,PhD
student_4815,college_10,1,Bachelors
student_4816,college_0,3,PhD
student_4817,college_7,0,PhD
student_4818,college_5,2,PhD
student_4819,college_0,1,Bachelors
student_4820,college_12,1,PhD
student_4821,college_19,1,Masters
student_4822,college_14,0,Masters
student_4823,college_10,1,PhD
student_4824,college_6,1,None
student_4825,college_4,2,None
student_4826,college_7,2,None
student_4827,college_11,3,Masters
student_4828,college_15,3,Bachelors
student_4829,college_15,0,Masters
student_4830,college_14,3,Masters
student_4831,college_5,0,Masters
student_4832,college_18,2,None
student_4833,college_5,2,PhD
student_4834,college_0,0,PhD
student_4835,college_5,2,Masters
student_4836,college_12,1,Masters
student_4837,college_2,0,Masters
student_4838,college_2,4,None
student_4839,college_7,1,None
student_4840,college_12,0,Bachelors
student_4841,college_16,2,Masters
student_4842,college_0,3,Bachelors
student_4843,college_12,1,None
student_4844,college_0,3,Bachelors
student_4845,college_0,2,Bachelors
student_4846,college_4,0,Masters
student_4847,college_2,1,PhD
student_4848,college_4,1,Bachelors
student_4849,college_0,2,Bachelors
student_4850,college_17,0,PhD
student_4851,college_2,5,Masters
student_4852,college_4,2,None
student_4853,college_18,2,None
student_4854,college_5,3,PhD
student_4855,college_10,5,None
student_4856,college_4,3,Masters
student_4857,college_1,3,PhD
student_4858,college_17,2,Bachelors
student_4859,college_0,1,Bachelors
student_4860,college_3,1,PhD
student_4861,college_3,0,None
student_4862,college_4,0,Bachelors
student_4863,college_7,0,Bachelors
student_4864,college_7,1,None
student_4865,college_12,0,Masters
student_4866,college_11,2,PhD
student_4867,college_7,1,None
student_4868,college_3,2,None
student_4869,college_5,1,Bachelors
student_4870,college_7,6,Bachelors
student_4871,college_9,4,PhD
student_4872,college_2,0,PhD
student_4873,college_3,2,PhD
student_4874,college_2,1,Bachelors
student_4875,college_19,0,Masters
student_4876,college_5,0,None
student_4877,college_16,2,PhD
student_4878,college_19,0,Masters
student_4879,college_13,3,Masters
student_4880,college_9,3,PhD
student_4881,college_11,4,Bachelors
student_4882,college_8,0,None
student_4883,college_11,2,PhD
student_4884,college_2,2,Bachelors
student_4885,college_4,1,Masters
student_4886,college_10,0,Masters
student_4887,college_12,4,None
student_4888,college_15,2,Bachelors
student_4889,college_3,2,None
student_4890,college_8,0,Masters
student_4891,college_2,0,PhD
student_4892,college_4,1,Masters
student_4893,college_12,1,PhD
student_4894,college_10,0,None
student_4895,college_13,1,None
student_4896,college_13,0,PhD
student_4897,college_4,0,Masters
student_4898,college_12,3,None
student_4899,college_17,2,None
student_4900,college_17,1,None
student_4901,college_17,0,Masters
student_4902,college_12,0,Bachelors
student_4903,college_18,1,None
student_4904,college_16,2,Masters
student_4905,college_2,3,Masters
student_4906,college_11,1,Bachelors
student_4907,college_6,0,Bachelors
student_4908,college_11,2,None
student_4909,college_4,0,Bachelors
student_4910,college_1,1,PhD
student_4911,college_11,3,Masters
student_4912,college_9,3,None
student_4913,college_4,2,None
student_4914,college_7,0,Masters
student_4915,college_7,2,Bachelors
student_4916,college_4,3,Bachelors
student_4917,college_4,1,None
student_4918,college_0,4,None
student_4919,college_11,3,Bachelors
student_4920,college_3,4,Bachelors
student_4921,college_15,2,Masters
student_4922,college_0,2,Masters
student_4923,college_11,4,Masters
student_4924,college_2,2,Masters
student_4925,college_2,1,Bachelors
student_4926,college_18,1,None
student_4927,college_4,2,Masters
student_4928,college_15,0,Masters
student_4929,college_16,1,PhD
student_4930,college_15,3,None
student_4931,college_10,0,None
student_4932,college_0,4,PhD
student_4933,college_3,3,Masters
student_4934,college_1,1,Bachelors
student_4935,college_19,2,Masters
student_4936,college_16,2,Masters
student_4937,college_0,3,None
student_4938,college_13,3,None
student_4939,college_17,0,PhD
student_4940,college_18,2,PhD
student_4941,college_7,1,None
student_4942,college_5,2,PhD
student_4943,college_2,0,None
student_4944,college_4,4,Masters
student_4945,college_12,3,Bachelors
student_4946,college_7,0,None
student_4947,college_5,0,Bachelors
student_4948,college_14,1,None
student_4949,college_10,2,None
student_4950,college_12,2,Masters
student_4951,college_1,3,PhD
student_4952,college_13,3,Masters
student_4953,college_8,3,Bachelors
student_4954,college_3,2,Bachelors
student_4955,college_11,0,PhD
student_4956,college_0,1,Masters
student_4957,college_9,3,Masters
student_4958,college_17,1,Bachelors
student_4959,college_2,2,Masters
student_4960,college_19,1,Bachelors
student_4961,college_9,0,Masters
student_4962,college_17,1,Masters
student_4963,college_1,2,Masters
student_4964,college_8,1,Bachelors
student_4965,college_18,1,Bachelors
student_4966,college_18,0,None
student_4967,college_1,3,Bachelors
student_4968,college_10,1,Bachelors
student_4969,college_9,4,Bachelors
student_4970,college_11,4,PhD
student_4971,college_12,1,Masters
student_4972,college_10,0,None
student_4973,college_11,0,Masters
student_4974,college_3,0,PhD
student_4975,college_13,0,Bachelors
student_4976,college_16,4,Masters
student_4977,college_0,2,None
student_4978,college_15,2,Bachelors
student_4979,college_9,0,Masters
student_4980,college_4,0,None
student_4981,college_2,3,Bachelors
student_4982,college_7,2,Masters
student_4983,college_4,1,Masters
student_4984,college_16,2,PhD
student_4985,college_14,4,Masters
student_4986,college_10,1,PhD
student_4987,college_11,2,None
student_4988,college_1,2,None
student_4989,college_7,5,Masters
student_4990,college_19,0,Bachelors
student_4991,college_4,3,None
student_4992,college_3,1,Bachelors
student_4993,college_4,2,PhD
student_4994,college_17,1,Bachelors
student_4995,college_15,1,Bachelors
student_4996,college_14,3,PhD
student_4997,college_5,6,PhD
student_4998,college_5,3,Bachelors
student_4999,college_8,0,PhD
