candidate_id,as_of_date,days_since_signup,days_since_last_event,events_7d,events_14d,events_30d,events_90d,apply_30d,apply_90d,login_30d,distinct_event_types_30d,recency_trend_ratio,seniority_enc,city_tier_enc,channel_enc,device_enc,fairness_group,churned
C108275,2025-05-01,41,9,0,2,6,7,0,1,2,3,0.3333333333333333,1,1,2,1,group_A,0
C108279,2025-05-01,8,1,6,6,6,6,1,1,1,5,7.0,2,2,0,0,group_A,0
C108284,2025-05-01,8,8,0,0,0,0,0,0,0,0,0.0,2,0,2,0,group_B,0
C108300,2025-05-01,112,12,0,1,2,12,1,5,0,2,0.5,2,0,3,2,group_A,0
C108313,2025-05-01,69,3,2,3,9,17,0,2,3,4,1.5,3,0,1,0,group_A,0
C108325,2025-05-01,43,3,3,4,23,31,2,5,9,4,2.0,1,0,2,0,group_A,0
C108334,2025-05-01,114,0,3,3,16,46,5,11,6,5,4.0,0,1,3,2,group_B,0
C108340,2025-05-01,56,2,3,4,10,13,2,3,4,3,2.0,1,0,2,2,group_B,0
C108341,2025-05-01,99,8,0,1,4,19,0,2,2,2,0.5,0,1,1,2,group_A,1
C108345,2025-05-01,117,4,2,3,7,19,0,5,3,3,1.5,2,0,0,0,group_B,0
C108355,2025-05-01,112,0,2,5,6,29,0,3,4,3,0.75,0,2,2,0,group_B,0
C108356,2025-05-01,83,28,0,0,1,6,0,2,1,1,1.0,2,0,0,2,group_B,0
C108359,2025-05-01,64,2,1,2,3,9,1,3,0,2,1.0,2,2,0,0,group_A,1
C108364,2025-05-01,55,9,0,3,6,12,0,0,4,3,0.25,2,2,2,0,group_A,0
C108369,2025-05-01,75,9,0,1,5,14,1,2,2,3,0.5,2,1,3,1,group_B,0
C108370,2025-05-01,103,3,4,6,12,27,3,5,6,4,1.6666666666666667,2,0,3,0,group_A,0
C108371,2025-05-01,14,1,3,4,4,4,0,0,2,2,2.0,2,0,3,0,group_A,0
C108374,2025-05-01,73,3,4,8,11,37,4,7,3,4,1.0,2,0,0,0,group_B,0
C108384,2025-05-01,117,10,0,1,1,13,0,3,1,1,0.5,1,2,2,1,group_B,0
C108387,2025-05-01,30,21,0,0,2,2,0,0,2,1,1.0,1,1,2,0,group_B,0
C108388,2025-05-01,66,5,1,1,9,25,2,5,4,3,2.0,0,2,1,0,group_B,0
C108390,2025-05-01,115,21,0,0,2,6,1,1,0,2,1.0,2,0,1,0,group_B,0
C108392,2025-05-01,81,1,4,5,12,33,2,3,5,4,2.5,2,0,2,2,group_A,0
C108395,2025-05-01,57,1,2,7,15,29,1,1,11,3,0.5,0,1,3,0,group_B,0
C108398,2025-05-01,62,0,4,4,6,9,0,0,3,3,5.0,0,0,0,0,group_A,0
C108403,2025-05-01,14,0,3,5,5,5,0,0,4,2,1.3333333333333333,1,0,1,0,group_A,0
C108404,2025-05-01,36,3,2,3,7,7,0,0,5,3,1.5,0,0,0,0,group_B,0
C108410,2025-05-01,74,1,3,4,8,19,1,3,3,4,2.0,0,0,0,2,group_A,0
C108437,2025-05-01,106,0,1,1,2,6,0,3,1,2,2.0,1,1,1,0,group_B,1
C108448,2025-05-01,24,0,11,15,21,21,3,3,10,5,2.4,2,0,0,2,group_B,0
C108451,2025-05-01,50,3,1,1,7,14,1,1,1,3,2.0,1,1,3,0,group_B,0
C108454,2025-05-01,58,1,3,4,10,17,1,2,3,5,2.0,2,0,0,0,group_A,0
C108456,2025-05-01,100,2,2,4,10,19,2,3,2,3,1.0,1,0,0,0,group_A,0
C108461,2025-05-01,107,29,0,0,1,2,1,2,0,1,1.0,0,1,2,0,group_B,0
C108474,2025-05-01,14,0,4,5,5,5,1,1,2,4,2.5,0,1,0,0,group_A,0
C108475,2025-05-01,48,11,0,1,3,4,1,1,2,2,0.5,2,2,2,2,group_A,0
C108482,2025-05-01,110,3,3,10,20,69,3,11,9,5,0.5,2,1,0,0,group_A,0
C108483,2025-05-01,26,0,3,5,7,7,1,1,3,3,1.3333333333333333,0,0,0,1,group_A,0
C108493,2025-05-01,40,8,0,1,1,1,0,0,0,1,0.5,0,1,2,0,group_A,0
C108496,2025-05-01,107,2,2,3,3,11,0,1,2,2,1.5,0,2,3,1,group_B,0
C108499,2025-05-01,11,2,5,5,5,5,0,0,4,2,6.0,0,1,0,0,group_A,0
C108509,2025-05-01,36,10,0,2,4,4,0,0,1,2,0.3333333333333333,1,1,3,0,group_A,1
C108512,2025-05-01,34,14,0,2,2,3,1,1,0,2,0.3333333333333333,0,1,1,0,group_A,0
C108517,2025-05-01,96,3,3,3,3,10,1,1,2,2,4.0,2,2,0,2,group_A,0
C108518,2025-05-01,80,7,1,2,3,14,0,0,2,2,1.0,2,0,1,0,group_A,0
C108521,2025-05-01,97,38,0,0,0,8,0,2,0,0,1.0,1,2,2,0,group_A,1
C108523,2025-05-01,58,1,2,4,10,18,2,4,5,3,1.0,1,2,0,2,group_A,0
C108527,2025-05-01,20,1,2,2,3,3,0,0,2,2,3.0,0,0,2,2,group_A,1
C108528,2025-05-01,81,1,3,10,16,28,0,1,6,2,0.5,1,1,2,1,group_B,0
C108535,2025-05-01,19,19,0,0,0,0,0,0,0,0,0.0,0,2,2,0,group_A,0
C108537,2025-05-01,7,2,5,5,5,5,1,1,0,2,6.0,0,2,2,2,group_B,0
C108541,2025-05-01,119,30,0,0,1,9,0,0,1,1,1.0,1,0,0,0,group_B,1
C108545,2025-05-01,14,7,1,2,2,2,0,0,0,1,1.0,0,2,3,0,group_B,0
C108547,2025-05-01,45,6,3,5,11,15,1,3,7,5,1.3333333333333333,1,0,1,0,group_B,0
C108550,2025-05-01,52,2,2,3,3,7,1,1,2,2,1.5,1,0,0,0,group_A,0
C108554,2025-05-01,86,16,0,0,3,9,0,0,3,1,1.0,0,1,3,0,group_B,0
C108555,2025-05-01,41,0,7,10,20,25,0,1,6,5,2.0,1,0,3,1,group_B,0
C108556,2025-05-01,63,0,5,9,21,31,6,9,9,3,1.2,2,1,1,2,group_B,0
C108560,2025-05-01,102,20,0,0,2,16,0,1,1,2,1.0,1,0,2,2,group_A,0
C108562,2025-05-01,107,9,0,2,8,28,1,5,2,3,0.3333333333333333,0,0,2,0,group_B,0
C108569,2025-05-01,63,11,0,2,6,13,1,2,2,4,0.3333333333333333,0,2,0,2,group_B,0
C108570,2025-05-01,83,2,3,3,8,30,1,3,6,3,4.0,0,2,1,0,group_B,0
C108572,2025-05-01,67,7,1,2,2,5,0,0,1,2,1.0,0,0,1,1,group_B,1
C108573,2025-05-01,70,5,3,3,5,14,1,4,1,5,4.0,0,1,0,2,group_A,0
C108574,2025-05-01,118,7,1,1,1,6,0,1,1,1,2.0,2,0,3,0,group_A,0
C108577,2025-05-01,116,6,1,1,3,11,0,1,2,2,2.0,0,0,1,0,group_A,1
C108578,2025-05-01,66,21,0,0,4,11,1,1,2,3,1.0,1,1,0,1,group_B,0
C108589,2025-05-01,16,7,1,3,4,4,1,1,2,3,0.6666666666666666,0,0,2,0,group_A,0
C108596,2025-05-01,118,7,1,1,4,9,0,0,2,3,2.0,0,1,1,0,group_B,0
C108600,2025-05-01,21,19,0,0,2,2,0,0,1,2,1.0,2,0,2,0,group_A,0
C108605,2025-05-01,118,0,1,1,4,11,0,0,4,1,2.0,1,0,1,0,group_A,0
C108617,2025-05-01,87,1,2,3,8,16,1,1,3,4,1.5,0,1,2,0,group_A,0
C108622,2025-05-01,54,0,1,1,1,4,0,1,1,1,2.0,1,0,1,1,group_B,0
C108623,2025-05-01,9,3,3,3,3,3,0,0,1,2,4.0,1,0,0,0,group_B,0
C108627,2025-05-01,21,0,3,5,6,6,0,0,5,2,1.3333333333333333,1,2,2,0,group_A,0
C108633,2025-05-01,84,20,0,0,2,14,0,4,1,2,1.0,0,0,0,1,group_B,0
C108634,2025-05-01,18,1,5,9,12,12,2,2,7,4,1.2,0,0,0,2,group_A,0
C108637,2025-05-01,40,2,1,3,9,15,1,1,3,3,0.6666666666666666,0,2,0,0,group_A,0
C108641,2025-05-01,24,3,1,1,3,3,0,0,2,2,2.0,2,1,1,1,group_A,0
C108642,2025-05-01,68,7,1,1,2,4,2,2,0,1,2.0,1,0,3,0,group_B,1
C108648,2025-05-01,20,0,4,9,14,14,1,1,6,5,0.8333333333333334,1,2,0,1,group_A,0
C108650,2025-05-01,60,2,2,3,6,9,0,0,3,2,1.5,0,1,0,1,group_B,0
C108657,2025-05-01,32,1,1,2,8,8,1,1,6,3,1.0,3,0,0,0,group_B,0
C108659,2025-05-01,76,22,0,0,3,11,2,4,1,2,1.0,1,1,2,0,group_A,0
C108660,2025-05-01,88,0,4,5,18,35,6,11,6,4,2.5,1,1,0,1,group_B,0
C108663,2025-05-01,87,9,0,1,4,15,1,2,1,3,0.5,3,2,0,0,group_B,0
C108666,2025-05-01,52,1,1,2,3,7,1,2,1,3,1.0,0,0,1,1,group_A,0
C108669,2025-05-01,32,6,1,4,7,7,2,2,3,4,0.5,1,2,3,2,group_A,0
C108674,2025-05-01,95,4,2,2,10,32,2,4,4,3,3.0,0,0,1,0,group_A,0
C108676,2025-05-01,8,0,6,6,6,6,1,1,2,4,7.0,2,2,2,0,group_A,0
C108679,2025-05-01,17,5,2,3,4,4,0,0,1,2,1.5,0,0,0,1,group_B,0
C108680,2025-05-01,62,7,1,4,9,15,1,1,3,5,0.5,1,0,3,0,group_B,0
C108691,2025-05-01,92,8,0,2,6,23,0,4,2,2,0.3333333333333333,2,2,0,1,group_A,0
C108692,2025-05-01,115,6,1,2,5,19,0,3,4,2,1.0,1,2,0,0,group_A,0
C108695,2025-05-01,53,6,1,4,10,20,2,4,4,4,0.5,1,0,2,0,group_B,0
C108699,2025-05-01,28,0,2,2,2,2,0,0,2,1,3.0,1,1,3,2,group_A,0
C108702,2025-05-01,119,0,9,14,30,53,4,7,13,5,1.6666666666666667,2,0,0,2,group_B,0
C108709,2025-05-01,61,8,0,1,1,6,0,2,0,1,0.5,1,1,0,2,group_B,1
C108712,2025-05-01,43,0,2,6,13,19,1,3,4,4,0.6,0,2,0,0,group_A,0
C108713,2025-05-01,93,12,0,2,4,16,1,3,2,3,0.3333333333333333,0,1,0,2,group_B,1
C108724,2025-05-01,82,16,0,0,5,19,0,3,2,3,1.0,2,1,2,0,group_A,0
C108726,2025-05-01,61,0,3,5,5,13,3,4,1,3,1.3333333333333333,2,2,0,1,group_B,0
C108727,2025-05-01,108,27,0,0,1,5,0,1,1,1,1.0,3,1,0,0,group_A,1
C108728,2025-05-01,117,21,0,0,4,18,1,3,2,3,1.0,0,0,2,2,group_A,0
C108742,2025-05-01,54,51,0,0,0,1,0,0,0,0,1.0,2,1,3,0,group_A,0
C108748,2025-05-01,87,14,0,1,2,13,0,0,1,2,0.5,1,0,1,0,group_A,0
C108757,2025-05-01,63,3,2,2,6,17,1,2,3,3,3.0,0,0,1,2,group_A,0
C108760,2025-05-01,97,9,0,1,3,23,1,4,1,3,0.5,0,1,2,0,group_A,0
C108769,2025-05-01,33,10,0,1,2,3,0,0,2,1,0.5,1,0,3,2,group_A,0
C108771,2025-05-01,73,2,2,5,9,22,0,0,5,3,0.75,2,0,0,0,group_B,0
C108776,2025-05-01,24,0,1,2,7,7,0,0,7,1,1.0,0,1,2,2,group_A,0
C108798,2025-05-01,37,8,0,2,4,5,2,2,1,3,0.3333333333333333,3,0,0,0,group_B,0
C108801,2025-05-01,9,1,8,10,10,10,1,1,6,5,3.0,0,1,3,1,group_A,0
C108810,2025-05-01,68,2,3,4,6,18,1,2,4,3,2.0,2,1,0,0,group_B,0
C108813,2025-05-01,75,10,0,1,5,16,0,2,3,3,0.5,3,0,2,0,group_B,0
C108817,2025-05-01,51,9,0,4,8,10,1,1,5,4,0.2,0,0,3,0,group_A,0
C108830,2025-05-01,88,1,5,6,13,36,1,1,4,5,3.0,0,1,0,1,group_A,0
C108832,2025-05-01,95,11,0,1,1,7,0,1,0,1,0.5,0,0,0,1,group_B,0
C108834,2025-05-01,86,13,0,1,2,3,1,1,0,2,0.5,2,1,0,2,group_A,0
C108860,2025-05-01,99,17,0,0,1,15,0,2,0,1,1.0,1,1,0,0,group_A,0
C108862,2025-05-01,13,4,2,7,7,7,1,1,3,4,0.5,3,1,0,2,group_A,0
C108863,2025-05-01,66,4,1,2,5,19,1,3,2,3,1.0,1,0,1,0,group_B,0
C108864,2025-05-01,11,8,0,2,2,2,1,1,1,2,0.3333333333333333,2,2,0,2,group_A,0
C108865,2025-05-01,28,8,0,2,9,9,0,0,3,3,0.3333333333333333,2,1,3,0,group_B,0
C108872,2025-05-01,13,13,0,0,0,0,0,0,0,0,0.0,1,2,3,0,group_B,0
C108873,2025-05-01,26,1,2,4,11,11,1,1,5,4,1.0,0,1,0,2,group_A,0
C108885,2025-05-01,53,12,0,2,2,4,0,0,1,2,0.3333333333333333,2,0,1,2,group_B,0
C108887,2025-05-01,72,3,1,2,6,21,1,5,3,3,1.0,2,2,0,0,group_B,0
C108890,2025-05-01,68,4,3,4,9,13,0,1,6,2,2.0,2,1,3,0,group_A,0
C108901,2025-05-01,34,6,2,3,9,10,0,0,5,4,1.5,2,1,0,1,group_A,0
C108903,2025-05-01,105,4,1,1,1,4,0,0,1,1,2.0,1,0,2,1,group_B,0
C108906,2025-05-01,64,18,0,0,1,5,0,1,0,1,1.0,1,1,0,2,group_B,0
C108919,2025-05-01,24,11,0,1,3,3,0,0,1,2,0.5,1,1,0,2,group_B,0
C108927,2025-05-01,103,0,2,3,9,36,2,7,2,3,1.5,3,0,0,2,group_A,0
C108930,2025-05-01,46,0,2,2,7,11,2,4,2,5,3.0,1,0,0,0,group_B,0
C108936,2025-05-01,119,2,1,1,2,3,0,0,1,2,2.0,0,1,3,2,group_B,0
C108937,2025-05-01,115,11,0,1,2,10,0,1,1,2,0.5,2,2,2,1,group_A,0
C108938,2025-05-01,63,12,0,1,2,8,0,1,1,2,0.5,1,0,1,0,group_A,0
C108941,2025-05-01,68,29,0,0,1,4,0,0,1,1,1.0,0,1,2,1,group_B,0
C108942,2025-05-01,78,3,3,4,9,17,0,0,5,2,2.0,1,1,0,0,group_B,0
C108948,2025-05-01,85,1,2,4,6,30,0,2,2,2,1.0,1,0,2,1,group_B,0
C108954,2025-05-01,64,3,2,3,11,22,2,5,5,4,1.5,3,2,3,1,group_B,0
C108957,2025-05-01,26,3,2,3,7,7,0,0,1,4,1.5,0,1,0,1,group_B,0
C108959,2025-05-01,103,0,9,17,43,57,8,8,18,6,1.1111111111111112,1,0,0,2,group_A,0
C108962,2025-05-01,56,5,2,4,7,18,0,1,5,2,1.0,0,2,0,2,group_A,0
C108964,2025-05-01,48,7,1,2,5,14,1,2,1,4,1.0,0,1,0,2,group_A,0
C108969,2025-05-01,46,0,2,2,9,15,0,0,5,3,3.0,0,0,0,1,group_B,0
C108980,2025-05-01,118,29,0,0,1,10,0,0,1,1,1.0,3,1,0,1,group_B,1
C108982,2025-05-01,47,6,1,2,3,7,0,0,1,2,1.0,1,1,0,2,group_A,1
C108983,2025-05-01,38,0,3,7,8,12,0,2,4,3,0.8,1,0,2,0,group_A,0
C108985,2025-05-01,117,10,0,2,3,12,0,2,2,2,0.3333333333333333,0,2,1,0,group_B,1
C108992,2025-05-01,118,0,7,10,13,32,2,4,5,5,2.0,1,0,2,1,group_A,0
C108997,2025-05-01,41,1,3,5,10,10,3,3,3,4,1.3333333333333333,0,1,2,0,group_B,0
C109012,2025-05-01,7,3,4,4,4,4,1,1,2,3,5.0,0,0,1,1,group_B,0
C109014,2025-05-01,43,4,1,2,3,4,1,1,1,3,1.0,1,1,0,0,group_A,0
C109024,2025-05-01,43,3,2,5,11,21,1,2,4,4,0.75,1,0,0,0,group_A,0
C109025,2025-05-01,53,0,1,4,6,13,1,3,1,3,0.5,1,0,0,2,group_B,0
C109026,2025-05-01,106,22,0,0,3,14,2,4,0,2,1.0,0,0,2,0,group_B,0
C109034,2025-05-01,46,1,2,3,5,7,0,0,3,3,1.5,0,2,0,0,group_A,0
C109038,2025-05-01,109,1,3,3,3,22,2,3,0,2,4.0,2,2,0,0,group_B,0
C109044,2025-05-01,97,23,0,0,2,8,0,0,1,2,1.0,1,1,0,0,group_A,0
C109046,2025-05-01,80,0,5,5,13,36,1,5,4,5,6.0,0,0,0,0,group_A,0
C109047,2025-05-01,38,15,0,0,9,9,0,0,4,3,1.0,1,0,0,0,group_B,0
C109054,2025-05-01,101,1,2,5,11,28,0,4,5,3,0.75,3,0,0,0,group_A,0
C109056,2025-05-01,32,0,2,5,12,13,2,3,3,4,0.75,3,1,0,2,group_A,0
C109058,2025-05-01,116,29,0,0,1,7,0,2,0,1,1.0,1,2,1,1,group_A,1
C109066,2025-05-01,42,6,1,1,2,4,0,0,2,1,2.0,0,2,2,0,group_A,0
C109075,2025-05-01,46,3,2,4,6,14,1,2,3,3,1.0,3,0,3,0,group_B,0
C109080,2025-05-01,76,6,2,3,7,13,0,0,3,2,1.5,1,0,2,2,group_B,0
C109085,2025-05-01,114,35,0,0,0,5,0,2,0,0,1.0,0,1,2,1,group_A,1
C109093,2025-05-01,109,2,3,3,7,23,0,2,3,4,4.0,0,1,1,0,group_B,0
C109112,2025-05-01,44,5,2,4,11,15,1,3,2,3,1.0,0,1,0,0,group_B,0
C109121,2025-05-01,114,19,0,0,2,16,0,1,2,1,1.0,1,1,0,0,group_A,0
C109122,2025-05-01,118,31,0,0,0,5,0,0,0,0,1.0,1,2,0,2,group_B,1
C109126,2025-05-01,52,5,2,4,7,15,3,3,3,3,1.0,1,0,1,2,group_A,0
C109127,2025-05-01,18,3,3,4,4,4,0,0,4,1,2.0,0,0,0,1,group_A,0
C109132,2025-05-01,110,7,1,2,2,5,0,0,2,1,1.0,1,1,0,1,group_B,0
C109138,2025-05-01,77,0,1,1,2,11,0,1,0,2,2.0,1,0,2,1,group_B,0
C109143,2025-05-01,52,0,1,1,4,10,1,3,2,3,2.0,0,2,2,0,group_B,0
C109144,2025-05-01,25,2,2,4,6,6,0,0,3,2,1.0,0,0,0,0,group_A,0
C109149,2025-05-01,37,19,0,0,1,1,1,1,0,1,1.0,2,0,2,1,group_B,1
C109150,2025-05-01,33,1,4,4,11,12,1,2,8,4,5.0,0,2,0,1,group_B,0
C109153,2025-05-01,22,1,1,3,5,5,1,1,2,3,0.6666666666666666,1,0,0,0,group_B,0
C109154,2025-05-01,74,10,0,2,2,11,0,1,1,2,0.3333333333333333,1,2,0,0,group_A,0
C109156,2025-05-01,29,1,4,5,8,8,0,0,3,4,2.5,1,2,2,2,group_B,0
C109164,2025-05-01,90,30,0,0,1,19,0,3,1,1,1.0,1,0,0,0,group_B,0
C109165,2025-05-01,38,4,2,2,5,6,1,1,2,3,3.0,0,1,3,2,group_A,0
C109167,2025-05-01,109,0,4,5,13,27,4,6,5,4,2.5,2,1,3,0,group_A,0
C109175,2025-05-01,72,6,1,3,7,24,0,2,3,4,0.6666666666666666,2,0,2,0,group_A,0
C109179,2025-05-01,56,6,2,5,7,15,1,2,2,4,0.75,2,0,0,0,group_B,0
C109180,2025-05-01,39,3,2,3,11,11,3,3,3,5,1.5,1,2,1,0,group_A,0
C109182,2025-05-01,50,2,1,1,3,7,1,1,2,2,2.0,0,0,2,0,group_A,0
C109184,2025-05-01,104,13,0,1,5,15,3,4,0,2,0.5,0,1,0,0,group_A,0
C109191,2025-05-01,108,0,3,7,11,34,2,7,7,3,0.8,2,0,1,1,group_A,0
C109192,2025-05-01,48,1,3,3,10,15,2,3,4,4,4.0,0,0,0,0,group_B,0
C109196,2025-05-01,74,0,3,4,5,10,1,2,2,4,2.0,1,0,2,0,group_A,0
C109203,2025-05-01,78,4,3,6,10,33,4,5,3,3,1.0,0,2,1,1,group_B,0
C109205,2025-05-01,112,3,4,6,6,24,0,4,5,2,1.6666666666666667,2,2,0,0,group_A,0
C109212,2025-05-01,86,4,4,7,9,25,2,3,5,3,1.25,1,2,3,2,group_A,0
C109213,2025-05-01,42,2,2,4,9,15,2,4,2,5,1.0,1,0,0,2,group_B,0
C109214,2025-05-01,62,5,1,1,4,6,0,1,2,3,2.0,0,1,2,1,group_A,0
C109221,2025-05-01,45,0,4,6,11,17,1,1,2,5,1.6666666666666667,2,2,2,0,group_B,0
C109228,2025-05-01,16,2,2,7,8,8,4,4,2,4,0.5,2,0,2,2,group_A,0
C109243,2025-05-01,86,0,2,2,2,11,0,1,0,1,3.0,0,2,1,2,group_A,0
C109246,2025-05-01,77,15,0,0,5,11,2,3,2,3,1.0,0,1,1,2,group_A,1
C109247,2025-05-01,65,4,2,3,5,18,1,3,1,4,1.5,0,0,1,0,group_B,0
C109253,2025-05-01,37,3,2,6,8,12,0,1,4,3,0.6,2,1,0,0,group_A,0
C109254,2025-05-01,49,2,2,2,6,9,1,1,1,3,3.0,1,1,0,1,group_B,0
C109270,2025-05-01,98,1,3,6,10,41,4,7,2,5,1.0,0,0,2,0,group_A,0
C109272,2025-05-01,39,33,0,0,0,2,0,1,0,0,1.0,0,2,0,2,group_A,0
C109278,2025-05-01,108,3,1,1,3,12,0,0,3,1,2.0,1,0,0,0,group_A,1
C109291,2025-05-01,117,34,0,0,0,6,0,0,0,0,1.0,0,0,2,2,group_B,1
C109293,2025-05-01,75,4,1,1,3,15,0,3,1,3,2.0,0,0,1,2,group_B,0
C109298,2025-05-01,37,4,2,3,7,7,3,3,0,3,1.5,0,0,2,2,group_B,0
C109301,2025-05-01,35,1,1,2,9,10,1,1,5,5,1.0,1,1,2,1,group_A,0
C109303,2025-05-01,12,5,2,3,3,3,0,0,2,2,1.5,1,2,2,2,group_B,0
C109311,2025-05-01,49,3,1,2,3,6,1,2,1,3,1.0,1,1,0,0,group_B,0
C109313,2025-05-01,55,6,1,3,6,8,0,0,5,2,0.6666666666666666,1,0,0,0,group_A,0
C109316,2025-05-01,116,15,0,0,4,17,0,2,2,2,1.0,2,2,3,0,group_B,0
C109322,2025-05-01,22,2,3,5,9,9,2,2,4,4,1.3333333333333333,1,1,0,0,group_A,0
C109323,2025-05-01,74,6,1,2,6,17,1,2,3,4,1.0,2,0,3,2,group_B,0
C109333,2025-05-01,16,1,4,7,7,7,0,0,4,2,1.25,1,1,2,1,group_A,0
C109334,2025-05-01,86,14,0,1,4,15,2,3,1,3,0.5,2,2,2,0,group_A,0
C109337,2025-05-01,51,6,1,2,3,4,2,2,1,2,1.0,1,0,3,1,group_A,0
C109344,2025-05-01,115,3,2,4,5,13,2,2,1,4,1.0,1,2,0,2,group_A,0
C109346,2025-05-01,41,8,0,2,5,7,1,1,2,3,0.3333333333333333,3,1,0,1,group_A,0
C109359,2025-05-01,51,1,2,8,14,18,1,1,5,6,0.42857142857142855,2,1,0,0,group_A,0
C109361,2025-05-01,89,19,0,0,3,20,0,2,1,2,1.0,0,1,3,1,group_B,0
C109362,2025-05-01,86,1,2,5,9,26,3,6,3,3,0.75,0,1,3,0,group_B,0
C109369,2025-05-01,118,6,1,2,5,13,0,1,4,2,1.0,0,1,0,0,group_A,0
C109377,2025-05-01,41,9,0,2,7,9,2,2,2,5,0.3333333333333333,2,1,3,0,group_B,0
C109386,2025-05-01,8,2,5,5,5,5,2,2,3,2,6.0,0,2,0,2,group_B,0
C109387,2025-05-01,40,1,3,4,9,14,2,2,2,4,2.0,0,1,3,2,group_A,0
C109398,2025-05-01,59,6,2,3,8,18,1,2,1,4,1.5,2,0,0,0,group_B,0
C109401,2025-05-01,107,0,3,3,7,19,0,1,4,2,4.0,2,1,3,1,group_A,0
C109402,2025-05-01,109,2,1,2,5,14,1,3,1,3,1.0,3,0,1,0,group_B,1
C109406,2025-05-01,53,2,1,3,6,11,1,1,4,3,0.6666666666666666,0,0,2,1,group_B,0
C109410,2025-05-01,34,1,2,3,7,8,1,2,3,3,1.5,1,0,2,0,group_A,1
C109412,2025-05-01,18,9,0,1,1,1,0,0,1,1,0.5,3,0,3,1,group_B,0
C109421,2025-05-01,7,1,1,1,1,1,0,0,0,1,2.0,1,1,0,1,group_A,0
C109427,2025-05-01,66,16,0,0,3,15,0,3,1,3,1.0,3,0,2,0,group_B,0
C109432,2025-05-01,38,1,6,10,15,16,2,2,9,4,1.4,0,1,2,1,group_A,0
C109446,2025-05-01,101,39,0,0,0,3,0,1,0,0,1.0,2,1,0,0,group_A,0
C109453,2025-05-01,13,0,7,13,13,13,0,0,8,3,1.1428571428571428,1,0,1,0,group_A,0
C109463,2025-05-01,74,39,0,0,0,4,0,0,0,0,1.0,0,2,3,2,group_A,0
C109468,2025-05-01,57,8,0,2,5,16,1,1,2,3,0.3333333333333333,0,1,1,0,group_B,0
C109469,2025-05-01,70,10,0,1,3,9,0,2,0,2,0.5,0,0,1,2,group_B,1
C109497,2025-05-01,48,0,4,4,6,7,2,2,3,3,5.0,2,2,1,0,group_A,0
C109498,2025-05-01,75,7,1,2,7,25,3,7,1,3,1.0,2,0,2,0,group_A,0
C109500,2025-05-01,76,15,0,0,3,8,0,1,2,2,1.0,0,1,0,2,group_A,0
C109508,2025-05-01,19,1,3,4,5,5,2,2,1,4,2.0,0,2,1,0,group_B,0
C109509,2025-05-01,78,5,1,3,8,21,3,6,1,4,0.6666666666666666,3,0,2,2,group_A,0
C109515,2025-05-01,114,0,1,1,1,9,0,2,0,1,2.0,1,2,1,0,group_B,0
C109518,2025-05-01,74,8,0,2,3,11,2,3,1,2,0.3333333333333333,0,0,1,0,group_A,0
C109519,2025-05-01,83,0,4,8,14,28,1,2,8,3,1.0,1,0,2,2,group_B,0
C109522,2025-05-01,45,5,1,5,7,8,1,1,3,3,0.4,2,1,1,0,group_B,0
C109525,2025-05-01,77,7,1,2,5,20,1,2,1,3,1.0,0,1,2,0,group_B,0
C109526,2025-05-01,26,2,5,9,18,18,1,1,13,4,1.2,0,1,0,0,group_B,0
C109548,2025-05-01,92,6,2,2,5,11,0,1,4,2,3.0,2,1,3,0,group_A,0
C109563,2025-05-01,118,10,0,3,9,32,3,8,6,2,0.25,1,2,0,1,group_A,0
C109564,2025-05-01,78,0,1,3,8,29,0,4,4,3,0.6666666666666666,3,2,0,0,group_B,0
C109565,2025-05-01,74,3,2,4,8,18,0,4,1,3,1.0,3,2,1,0,group_A,0
C109569,2025-05-01,101,11,0,2,3,25,1,6,1,3,0.3333333333333333,3,0,3,1,group_A,0
C109570,2025-05-01,92,4,1,1,9,26,2,3,2,4,2.0,0,1,1,0,group_A,0
C109571,2025-05-01,48,1,1,3,3,5,0,0,1,2,0.6666666666666666,1,2,0,0,group_A,0
C109582,2025-05-01,19,19,0,0,0,0,0,0,0,0,0.0,1,2,2,2,group_B,0
C109586,2025-05-01,82,1,2,4,9,23,0,3,4,4,1.0,2,0,3,0,group_A,0
C109587,2025-05-01,95,3,2,2,2,8,0,1,1,2,3.0,1,1,1,2,group_A,1
C109592,2025-05-01,119,7,1,2,2,12,0,2,0,1,1.0,0,1,3,2,group_A,0
C109597,2025-05-01,34,0,2,6,10,11,3,4,3,6,0.6,0,1,0,0,group_B,0
C109609,2025-05-01,19,8,0,2,2,2,0,0,0,1,0.3333333333333333,2,1,0,0,group_B,0
C109610,2025-05-01,102,11,0,1,5,16,0,3,5,1,0.5,2,0,3,1,group_A,1
C109624,2025-05-01,46,15,0,0,3,7,0,0,1,3,1.0,0,1,3,0,group_A,0
C109627,2025-05-01,87,0,3,5,13,42,1,5,8,4,1.3333333333333333,1,1,0,0,group_A,0
C109636,2025-05-01,119,2,3,5,5,20,0,3,5,1,1.3333333333333333,1,2,0,0,group_A,1
C109638,2025-05-01,67,4,4,9,21,32,5,6,6,5,0.8333333333333334,1,0,1,1,group_B,0
C109648,2025-05-01,109,22,0,0,3,9,0,1,2,2,1.0,1,2,2,0,group_B,0
C109652,2025-05-01,31,2,2,5,11,11,3,3,4,4,0.75,0,0,1,2,group_B,0
