log_id,student_id,job_id,model_version,rank_position,timestamp,clicked,applied,shortlisted,college_tier,region
L002396,S0277,J008,v1.1,4,2026-06-10T02:00:00,1,1,0,2,semi_urban
L002397,S0213,J011,v1.1,5,2026-05-27T08:00:00,0,0,0,3,urban
L002398,S0185,J018,v1.1,2,2026-06-25T08:00:00,0,0,0,2,urban
L002399,S0087,J030,v1.2,1,2026-05-14T10:00:00,0,0,0,2,rural
L002400,S0126,J045,v1.1,2,2026-04-17T13:00:00,1,0,0,2,urban
L002401,S0150,J033,v1.2,2,2026-05-12T02:00:00,1,0,0,3,urban
L002402,S0013,J019,v1.1,5,2026-04-06T14:00:00,0,0,0,3,urban
L002403,S0089,J011,v1.1,5,2026-04-12T12:00:00,0,0,0,2,rural
L002404,S0207,J045,v1.1,5,2026-05-24T10:00:00,0,0,0,2,rural
L002405,S0113,J040,v1.2,5,2026-04-02T21:00:00,0,0,0,2,rural
L002406,S0085,J003,v1.2,3,2026-06-19T02:00:00,0,0,0,1,rural
L002407,S0040,J039,v1.0,3,2026-06-26T08:00:00,0,0,0,2,urban
L002408,S0156,J036,v1.2,1,2026-05-04T13:00:00,0,0,0,2,rural
L002409,S0185,J041,v1.2,5,2026-06-22T15:00:00,0,0,0,2,urban
L002410,S0064,J041,v1.0,5,2026-04-20T04:00:00,0,0,0,2,semi_urban
L002411,S0188,J045,v1.2,3,2026-05-26T01:00:00,0,0,0,3,semi_urban
L002412,S0039,J005,v1.0,4,2026-06-27T01:00:00,0,0,0,2,rural
L002413,S0070,J034,v1.1,1,2026-05-07T20:00:00,1,0,0,1,semi_urban
L002414,S0070,J014,v1.2,4,2026-05-31T17:00:00,0,0,0,1,semi_urban
L002415,S0104,J025,v1.2,1,2026-04-18T06:00:00,1,0,0,3,rural
L002416,S0181,J018,v1.2,4,2026-04-23T21:00:00,1,0,0,3,urban
L002417,S0213,J013,v1.1,1,2026-06-02T03:00:00,1,0,0,3,urban
L002418,S0278,J019,v1.2,3,2026-06-11T20:00:00,1,0,0,3,rural
L002419,S0037,J022,v1.2,3,2026-06-23T16:00:00,0,0,0,2,semi_urban
L002420,S0252,J024,v1.0,2,2026-05-14T02:00:00,0,0,0,2,urban
L002421,S0222,J023,v1.2,5,2026-05-01T11:00:00,0,0,0,2,urban
L002422,S0092,J035,v1.0,5,2026-06-07T16:00:00,0,0,0,2,semi_urban
L002423,S0065,J038,v1.2,1,2026-04-20T02:00:00,1,0,0,2,urban
L002424,S0076,J019,v1.2,4,2026-05-25T16:00:00,0,0,0,2,rural
L002425,S0143,J039,v1.0,3,2026-06-22T12:00:00,0,0,0,2,urban
L002426,S0029,J026,v1.1,5,2026-04-11T06:00:00,0,0,0,2,urban
L002427,S0289,J044,v1.2,2,2026-05-25T09:00:00,0,0,0,1,urban
L002428,S0273,J015,v1.1,5,2026-05-26T07:00:00,0,0,0,2,semi_urban
L002429,S0012,J000,v1.0,3,2026-04-13T03:00:00,1,1,0,2,urban
L002430,S0056,J007,v1.2,4,2026-06-16T01:00:00,0,0,0,2,semi_urban
L002431,S0299,J000,v1.1,3,2026-06-16T05:00:00,1,1,0,2,semi_urban
L002432,S0109,J014,v1.1,3,2026-06-11T02:00:00,0,0,0,3,rural
L002433,S0210,J016,v1.1,4,2026-06-20T10:00:00,0,0,0,2,urban
L002434,S0288,J037,v1.2,5,2026-04-22T02:00:00,0,0,0,2,urban
L002435,S0211,J035,v1.2,4,2026-05-26T15:00:00,1,1,1,2,rural
L002436,S0264,J004,v1.2,5,2026-04-01T23:00:00,0,0,0,3,semi_urban
L002437,S0104,J000,v1.2,1,2026-05-25T09:00:00,1,0,0,3,rural
L002438,S0297,J009,v1.1,3,2026-05-22T04:00:00,0,0,0,3,semi_urban
L002439,S0292,J004,v1.2,2,2026-06-25T06:00:00,0,0,0,3,urban
L002440,S0208,J031,v1.2,2,2026-04-19T06:00:00,0,0,0,1,urban
L002441,S0299,J000,v1.2,4,2026-06-28T19:00:00,0,0,0,2,semi_urban
L002442,S0070,J007,v1.2,3,2026-04-14T01:00:00,0,0,0,1,semi_urban
L002443,S0259,J038,v1.0,2,2026-04-08T19:00:00,0,0,0,2,urban
L002444,S0280,J018,v1.2,3,2026-05-20T14:00:00,0,0,0,1,urban
L002445,S0011,J013,v1.1,3,2026-04-14T12:00:00,0,0,0,3,urban
L002446,S0136,J011,v1.2,1,2026-04-08T12:00:00,0,0,0,3,urban
L002447,S0041,J030,v1.2,2,2026-06-28T14:00:00,0,0,0,3,rural
L002448,S0071,J024,v1.1,5,2026-05-04T15:00:00,0,0,0,2,urban
L002449,S0086,J026,v1.1,3,2026-06-09T07:00:00,0,0,0,3,semi_urban
L002450,S0040,J048,v1.2,4,2026-04-13T06:00:00,1,1,1,2,urban
L002451,S0090,J042,v1.2,5,2026-06-28T05:00:00,0,0,0,1,semi_urban
L002452,S0216,J016,v1.1,5,2026-05-25T12:00:00,0,0,0,1,urban
L002453,S0159,J015,v1.2,5,2026-05-21T23:00:00,0,0,0,3,semi_urban
L002454,S0055,J011,v1.2,4,2026-06-06T23:00:00,0,0,0,3,semi_urban
L002455,S0042,J001,v1.2,1,2026-04-26T08:00:00,1,0,0,3,rural
L002456,S0046,J019,v1.0,1,2026-04-17T14:00:00,1,0,0,2,rural
L002457,S0112,J025,v1.2,1,2026-06-07T02:00:00,0,0,0,2,urban
L002458,S0124,J032,v1.1,4,2026-05-28T05:00:00,0,0,0,1,semi_urban
L002459,S0200,J014,v1.2,4,2026-04-15T22:00:00,0,0,0,3,semi_urban
L002460,S0280,J029,v1.2,2,2026-04-10T17:00:00,0,0,0,1,urban
L002461,S0029,J046,v1.1,5,2026-06-23T08:00:00,0,0,0,2,urban
L002462,S0013,J035,v1.0,5,2026-06-14T10:00:00,0,0,0,3,urban
L002463,S0088,J041,v1.2,2,2026-04-11T23:00:00,0,0,0,1,urban
L002464,S0140,J038,v1.1,4,2026-05-30T18:00:00,0,0,0,2,rural
L002465,S0061,J047,v1.2,1,2026-04-05T22:00:00,1,0,0,2,urban
L002466,S0295,J005,v1.1,5,2026-04-29T11:00:00,0,0,0,3,urban
L002467,S0292,J002,v1.0,4,2026-06-04T20:00:00,1,0,0,3,urban
L002468,S0260,J019,v1.1,1,2026-05-04T22:00:00,1,0,0,1,urban
L002469,S0118,J040,v1.2,1,2026-06-18T11:00:00,0,0,0,2,urban
L002470,S0149,J038,v1.2,1,2026-04-22T04:00:00,0,0,0,1,semi_urban
L002471,S0278,J049,v1.2,3,2026-06-27T12:00:00,1,0,0,3,rural
L002472,S0184,J043,v1.1,5,2026-05-11T08:00:00,1,0,0,3,urban
L002473,S0073,J013,v1.2,1,2026-05-25T16:00:00,1,0,0,1,urban
L002474,S0169,J026,v1.2,5,2026-06-21T00:00:00,1,0,0,3,semi_urban
L002475,S0052,J007,v1.2,1,2026-06-05T01:00:00,0,0,0,3,semi_urban
L002476,S0151,J019,v1.2,5,2026-04-05T11:00:00,0,0,0,3,rural
L002477,S0016,J020,v1.2,2,2026-06-06T06:00:00,0,0,0,2,urban
L002478,S0140,J011,v1.2,2,2026-05-09T14:00:00,0,0,0,2,rural
L002479,S0063,J014,v1.2,2,2026-06-24T18:00:00,0,0,0,3,urban
L002480,S0116,J025,v1.0,4,2026-04-13T06:00:00,0,0,0,3,urban
L002481,S0226,J001,v1.2,2,2026-06-23T01:00:00,0,0,0,1,rural
L002482,S0127,J042,v1.1,4,2026-06-19T12:00:00,1,0,0,1,rural
L002483,S0245,J007,v1.0,3,2026-06-12T23:00:00,0,0,0,3,urban
L002484,S0096,J024,v1.1,4,2026-06-23T17:00:00,0,0,0,2,rural
L002485,S0233,J015,v1.2,2,2026-04-08T08:00:00,1,0,0,2,semi_urban
L002486,S0234,J032,v1.2,1,2026-06-01T13:00:00,0,0,0,3,urban
L002487,S0047,J005,v1.2,3,2026-06-17T01:00:00,0,0,0,2,urban
L002488,S0269,J020,v1.2,4,2026-06-28T20:00:00,1,0,0,1,semi_urban
L002489,S0280,J008,v1.2,4,2026-04-11T23:00:00,0,0,0,1,urban
L002490,S0017,J035,v1.0,5,2026-06-01T14:00:00,0,0,0,1,semi_urban
L002491,S0258,J042,v1.2,1,2026-04-01T08:00:00,1,0,0,1,semi_urban
L002492,S0195,J023,v1.0,3,2026-04-18T02:00:00,1,0,0,1,semi_urban
L002493,S0170,J005,v1.1,2,2026-06-24T05:00:00,1,0,0,2,urban
L002494,S0056,J006,v1.2,1,2026-04-22T11:00:00,1,1,0,2,semi_urban
L002495,S0219,J041,v1.2,3,2026-05-10T21:00:00,0,0,0,2,rural
L002496,S0112,J040,v1.2,5,2026-05-24T09:00:00,1,0,0,2,urban
L002497,S0275,J008,v1.0,3,2026-04-05T10:00:00,0,0,0,2,semi_urban
L002498,S0054,J001,v1.0,5,2026-04-08T04:00:00,0,0,0,3,urban
L002499,S0102,J032,v1.0,3,2026-04-23T20:00:00,1,0,0,2,semi_urban
L002500,S0138,J014,v1.1,1,2026-05-09T20:00:00,0,0,0,3,semi_urban
L002501,S0050,J001,v1.1,2,2026-04-22T14:00:00,0,0,0,1,semi_urban
L002502,S0191,J037,v1.0,4,2026-06-03T03:00:00,0,0,0,1,semi_urban
L002503,S0255,J009,v1.1,3,2026-05-19T16:00:00,0,0,0,3,urban
L002504,S0009,J022,v1.1,1,2026-04-05T16:00:00,0,0,0,2,urban
L002505,S0183,J023,v1.0,4,2026-06-08T07:00:00,1,1,0,2,urban
L002506,S0070,J036,v1.2,3,2026-05-07T16:00:00,0,0,0,1,semi_urban
L002507,S0272,J038,v1.2,2,2026-05-12T10:00:00,0,0,0,1,urban
L002508,S0287,J025,v1.2,2,2026-04-19T01:00:00,0,0,0,2,urban
L002509,S0224,J029,v1.1,1,2026-06-14T05:00:00,0,0,0,2,urban
L002510,S0076,J031,v1.2,4,2026-04-28T02:00:00,0,0,0,2,rural
L002511,S0049,J027,v1.2,3,2026-05-07T08:00:00,0,0,0,1,urban
L002512,S0185,J048,v1.1,5,2026-05-08T19:00:00,1,0,0,2,urban
L002513,S0238,J020,v1.1,1,2026-05-05T00:00:00,1,0,0,1,urban
L002514,S0201,J025,v1.1,4,2026-05-29T09:00:00,1,0,0,3,rural
L002515,S0109,J045,v1.2,1,2026-04-09T12:00:00,1,0,0,3,rural
L002516,S0274,J012,v1.1,4,2026-04-01T13:00:00,1,1,0,2,rural
L002517,S0021,J026,v1.1,1,2026-06-11T06:00:00,1,0,0,2,urban
L002518,S0082,J006,v1.2,5,2026-05-21T16:00:00,0,0,0,3,semi_urban
L002519,S0229,J046,v1.0,2,2026-05-04T18:00:00,0,0,0,1,urban
L002520,S0216,J005,v1.1,2,2026-05-08T03:00:00,1,0,0,1,urban
L002521,S0241,J037,v1.2,2,2026-06-05T03:00:00,1,0,0,3,semi_urban
L002522,S0158,J048,v1.2,3,2026-05-24T10:00:00,0,0,0,3,semi_urban
L002523,S0007,J010,v1.2,5,2026-05-03T05:00:00,0,0,0,3,semi_urban
L002524,S0035,J004,v1.2,4,2026-06-07T15:00:00,0,0,0,1,semi_urban
L002525,S0207,J025,v1.1,5,2026-05-01T00:00:00,0,0,0,2,rural
L002526,S0139,J006,v1.1,4,2026-04-19T18:00:00,0,0,0,1,semi_urban
L002527,S0225,J002,v1.0,2,2026-05-02T02:00:00,0,0,0,3,urban
L002528,S0192,J040,v1.0,4,2026-06-21T07:00:00,0,0,0,1,semi_urban
L002529,S0025,J020,v1.0,2,2026-05-10T04:00:00,1,0,0,1,semi_urban
L002530,S0153,J031,v1.1,3,2026-06-26T21:00:00,0,0,0,2,urban
L002531,S0199,J005,v1.2,5,2026-05-02T02:00:00,0,0,0,2,semi_urban
L002532,S0029,J030,v1.2,2,2026-05-05T06:00:00,0,0,0,2,urban
L002533,S0210,J043,v1.1,1,2026-06-19T17:00:00,0,0,0,2,urban
L002534,S0107,J017,v1.2,4,2026-06-04T01:00:00,1,0,0,2,rural
L002535,S0018,J034,v1.0,3,2026-06-14T01:00:00,0,0,0,3,urban
L002536,S0150,J001,v1.0,5,2026-06-02T08:00:00,0,0,0,3,urban
L002537,S0076,J046,v1.2,3,2026-06-16T22:00:00,0,0,0,2,rural
L002538,S0087,J009,v1.2,2,2026-05-03T19:00:00,0,0,0,2,rural
L002539,S0296,J035,v1.1,1,2026-06-27T19:00:00,1,1,1,3,semi_urban
L002540,S0104,J011,v1.2,5,2026-05-13T01:00:00,0,0,0,3,rural
L002541,S0009,J024,v1.2,3,2026-04-16T03:00:00,0,0,0,2,urban
L002542,S0052,J049,v1.2,5,2026-06-03T02:00:00,0,0,0,3,semi_urban
L002543,S0260,J017,v1.1,5,2026-06-08T08:00:00,0,0,0,1,urban
L002544,S0294,J022,v1.1,4,2026-05-11T07:00:00,0,0,0,3,urban
L002545,S0028,J033,v1.2,4,2026-05-22T22:00:00,1,1,0,1,semi_urban
L002546,S0245,J029,v1.2,4,2026-04-22T09:00:00,0,0,0,3,urban
L002547,S0133,J019,v1.1,2,2026-05-29T23:00:00,0,0,0,2,rural
L002548,S0225,J007,v1.1,5,2026-06-21T23:00:00,0,0,0,3,urban
L002549,S0249,J003,v1.2,3,2026-04-06T16:00:00,0,0,0,2,urban
L002550,S0128,J013,v1.0,3,2026-04-25T19:00:00,0,0,0,1,urban
L002551,S0063,J047,v1.0,1,2026-06-15T19:00:00,0,0,0,3,urban
L002552,S0096,J017,v1.0,4,2026-05-15T19:00:00,0,0,0,2,rural
L002553,S0171,J017,v1.0,2,2026-05-21T16:00:00,0,0,0,2,urban
L002554,S0222,J005,v1.2,3,2026-05-26T22:00:00,0,0,0,2,urban
L002555,S0158,J047,v1.2,5,2026-04-10T09:00:00,0,0,0,3,semi_urban
L002556,S0267,J020,v1.2,4,2026-04-14T20:00:00,1,0,0,1,urban
L002557,S0127,J014,v1.1,4,2026-04-29T05:00:00,0,0,0,1,rural
L002558,S0004,J009,v1.1,3,2026-05-13T04:00:00,0,0,0,1,rural
L002559,S0077,J041,v1.1,4,2026-05-31T17:00:00,0,0,0,2,urban
L002560,S0013,J018,v1.2,2,2026-06-24T06:00:00,0,0,0,3,urban
L002561,S0264,J021,v1.2,4,2026-05-12T16:00:00,0,0,0,3,semi_urban
L002562,S0058,J007,v1.0,5,2026-06-26T19:00:00,0,0,0,1,urban
L002563,S0142,J008,v1.1,2,2026-04-07T19:00:00,0,0,0,3,semi_urban
L002564,S0119,J047,v1.2,2,2026-04-11T02:00:00,0,0,0,2,rural
L002565,S0277,J021,v1.2,4,2026-05-04T15:00:00,1,0,0,2,semi_urban
L002566,S0224,J029,v1.2,2,2026-05-16T07:00:00,0,0,0,2,urban
L002567,S0241,J038,v1.2,2,2026-05-26T07:00:00,1,1,1,3,semi_urban
L002568,S0105,J041,v1.0,3,2026-05-27T12:00:00,0,0,0,3,rural
L002569,S0021,J048,v1.1,3,2026-06-01T10:00:00,1,0,0,2,urban
L002570,S0226,J047,v1.0,4,2026-05-03T18:00:00,0,0,0,1,rural
L002571,S0060,J015,v1.1,1,2026-04-24T21:00:00,0,0,0,2,rural
L002572,S0014,J002,v1.2,1,2026-04-09T06:00:00,0,0,0,2,urban
L002573,S0110,J047,v1.2,5,2026-06-26T01:00:00,0,0,0,2,semi_urban
L002574,S0154,J038,v1.0,5,2026-04-22T18:00:00,0,0,0,1,urban
L002575,S0271,J044,v1.0,1,2026-04-22T04:00:00,0,0,0,1,rural
L002576,S0235,J002,v1.0,2,2026-06-14T04:00:00,0,0,0,3,urban
L002577,S0290,J037,v1.1,1,2026-05-14T11:00:00,0,0,0,3,rural
L002578,S0203,J042,v1.0,3,2026-04-14T02:00:00,1,1,0,1,semi_urban
L002579,S0164,J001,v1.2,4,2026-04-07T23:00:00,0,0,0,2,semi_urban
L002580,S0006,J016,v1.2,4,2026-05-16T23:00:00,0,0,0,3,urban
L002581,S0062,J047,v1.1,1,2026-06-13T17:00:00,0,0,0,2,urban
L002582,S0158,J036,v1.1,1,2026-06-26T17:00:00,1,0,0,3,semi_urban
L002583,S0196,J023,v1.0,1,2026-06-21T12:00:00,1,0,0,2,urban
L002584,S0248,J021,v1.2,4,2026-05-05T02:00:00,0,0,0,2,semi_urban
L002585,S0007,J006,v1.2,2,2026-04-21T12:00:00,1,0,0,3,semi_urban
L002586,S0290,J002,v1.2,2,2026-06-10T20:00:00,1,1,0,3,rural
L002587,S0064,J002,v1.2,1,2026-05-19T06:00:00,0,0,0,2,semi_urban
L002588,S0016,J043,v1.2,5,2026-05-12T07:00:00,0,0,0,2,urban
L002589,S0143,J025,v1.0,3,2026-04-25T07:00:00,1,0,0,2,urban
L002590,S0265,J032,v1.2,5,2026-05-08T00:00:00,0,0,0,1,semi_urban
L002591,S0299,J023,v1.1,5,2026-05-26T01:00:00,1,0,0,2,semi_urban
L002592,S0108,J039,v1.1,1,2026-06-01T03:00:00,1,1,0,1,urban
L002593,S0179,J000,v1.1,2,2026-05-09T16:00:00,0,0,0,3,urban
L002594,S0006,J025,v1.2,3,2026-04-09T02:00:00,0,0,0,3,urban
L002595,S0263,J041,v1.1,5,2026-05-31T21:00:00,1,0,0,1,semi_urban
L002596,S0049,J007,v1.2,5,2026-04-23T21:00:00,1,0,0,1,urban
L002597,S0030,J009,v1.2,1,2026-04-27T11:00:00,0,0,0,3,semi_urban
L002598,S0120,J006,v1.1,1,2026-06-28T22:00:00,1,0,0,2,semi_urban
L002599,S0282,J030,v1.2,1,2026-06-20T15:00:00,1,0,0,1,urban
L002600,S0264,J002,v1.2,1,2026-04-16T02:00:00,0,0,0,3,semi_urban
L002601,S0289,J008,v1.1,5,2026-05-20T07:00:00,0,0,0,1,urban
L002602,S0168,J005,v1.1,3,2026-05-24T07:00:00,1,1,0,2,urban
L002603,S0090,J049,v1.2,2,2026-05-21T13:00:00,0,0,0,1,semi_urban
L002604,S0007,J044,v1.2,3,2026-05-31T17:00:00,0,0,0,3,semi_urban
L002605,S0165,J043,v1.1,5,2026-04-13T18:00:00,0,0,0,2,semi_urban
L002606,S0107,J022,v1.1,4,2026-05-24T13:00:00,0,0,0,2,rural
L002607,S0184,J000,v1.2,1,2026-06-19T01:00:00,1,0,0,3,urban
L002608,S0084,J017,v1.2,3,2026-06-05T19:00:00,1,0,0,1,urban
L002609,S0216,J025,v1.2,4,2026-05-16T22:00:00,0,0,0,1,urban
L002610,S0286,J013,v1.1,4,2026-05-08T21:00:00,1,0,0,1,urban
L002611,S0175,J034,v1.1,2,2026-06-23T07:00:00,0,0,0,1,urban
L002612,S0046,J033,v1.2,5,2026-06-02T18:00:00,0,0,0,2,rural
L002613,S0297,J042,v1.2,4,2026-05-31T18:00:00,0,0,0,3,semi_urban
L002614,S0074,J043,v1.2,4,2026-04-21T01:00:00,0,0,0,1,urban
L002615,S0011,J045,v1.2,5,2026-05-07T14:00:00,0,0,0,3,urban
L002616,S0120,J002,v1.2,2,2026-05-09T02:00:00,0,0,0,2,semi_urban
L002617,S0145,J007,v1.0,1,2026-05-23T01:00:00,0,0,0,2,semi_urban
L002618,S0096,J035,v1.2,4,2026-05-03T08:00:00,0,0,0,2,rural
L002619,S0102,J016,v1.1,2,2026-06-20T03:00:00,1,1,1,2,semi_urban
L002620,S0148,J008,v1.1,3,2026-06-02T03:00:00,0,0,0,2,urban
L002621,S0025,J021,v1.0,4,2026-06-29T22:00:00,0,0,0,1,semi_urban
L002622,S0097,J009,v1.0,4,2026-05-18T07:00:00,0,0,0,1,urban
L002623,S0258,J043,v1.1,1,2026-06-29T16:00:00,0,0,0,1,semi_urban
L002624,S0065,J048,v1.1,4,2026-05-21T18:00:00,0,0,0,2,urban
L002625,S0098,J049,v1.2,4,2026-04-12T17:00:00,0,0,0,1,urban
L002626,S0292,J004,v1.1,5,2026-04-16T22:00:00,1,0,0,3,urban
L002627,S0115,J002,v1.0,3,2026-06-09T14:00:00,0,0,0,3,urban
L002628,S0047,J047,v1.2,2,2026-05-22T08:00:00,0,0,0,2,urban
L002629,S0270,J042,v1.1,3,2026-06-12T09:00:00,1,1,0,1,urban
L002630,S0265,J040,v1.2,5,2026-05-31T09:00:00,0,0,0,1,semi_urban
L002631,S0210,J030,v1.2,2,2026-05-22T06:00:00,0,0,0,2,urban
L002632,S0097,J028,v1.2,4,2026-04-05T14:00:00,1,0,0,1,urban
L002633,S0017,J021,v1.1,2,2026-06-04T17:00:00,0,0,0,1,semi_urban
L002634,S0113,J001,v1.1,3,2026-05-29T18:00:00,1,0,0,2,rural
L002635,S0127,J017,v1.2,3,2026-04-05T06:00:00,0,0,0,1,rural
L002636,S0157,J017,v1.0,3,2026-04-08T19:00:00,0,0,0,2,urban
L002637,S0131,J003,v1.0,4,2026-04-26T16:00:00,1,1,0,3,semi_urban
L002638,S0230,J026,v1.1,4,2026-04-28T11:00:00,0,0,0,1,semi_urban
L002639,S0020,J046,v1.2,4,2026-05-02T13:00:00,0,0,0,3,rural
L002640,S0222,J013,v1.0,5,2026-05-23T13:00:00,0,0,0,2,urban
L002641,S0277,J018,v1.1,3,2026-05-17T06:00:00,0,0,0,2,semi_urban
L002642,S0063,J021,v1.0,5,2026-06-22T14:00:00,0,0,0,3,urban
L002643,S0267,J037,v1.1,2,2026-04-19T21:00:00,1,0,0,1,urban
L002644,S0059,J045,v1.2,4,2026-04-24T00:00:00,0,0,0,1,semi_urban
L002645,S0247,J029,v1.1,4,2026-06-05T13:00:00,0,0,0,2,urban
L002646,S0046,J020,v1.2,1,2026-06-06T22:00:00,1,0,0,2,rural
L002647,S0032,J042,v1.0,3,2026-05-05T11:00:00,1,0,0,2,semi_urban
L002648,S0007,J036,v1.2,2,2026-04-13T03:00:00,0,0,0,3,semi_urban
L002649,S0052,J015,v1.2,4,2026-04-16T05:00:00,0,0,0,3,semi_urban
L002650,S0131,J024,v1.2,3,2026-05-19T05:00:00,1,0,0,3,semi_urban
L002651,S0279,J012,v1.2,5,2026-06-27T08:00:00,1,0,0,3,urban
L002652,S0291,J045,v1.2,2,2026-05-22T23:00:00,0,0,0,1,urban
L002653,S0246,J011,v1.2,3,2026-04-06T06:00:00,0,0,0,2,urban
L002654,S0023,J028,v1.0,2,2026-05-09T17:00:00,0,0,0,3,semi_urban
L002655,S0229,J034,v1.0,5,2026-05-07T00:00:00,1,0,0,1,urban
L002656,S0252,J015,v1.2,4,2026-06-14T07:00:00,0,0,0,2,urban
L002657,S0170,J019,v1.1,4,2026-04-15T00:00:00,1,1,0,2,urban
L002658,S0071,J007,v1.0,2,2026-05-02T14:00:00,0,0,0,2,urban
L002659,S0113,J049,v1.1,5,2026-06-24T05:00:00,0,0,0,2,rural
L002660,S0152,J048,v1.2,1,2026-05-22T07:00:00,0,0,0,1,semi_urban
L002661,S0098,J023,v1.2,4,2026-05-09T23:00:00,0,0,0,1,urban
L002662,S0256,J026,v1.1,1,2026-05-26T16:00:00,1,1,0,3,urban
L002663,S0077,J003,v1.2,2,2026-06-07T06:00:00,1,0,0,2,urban
L002664,S0258,J013,v1.2,3,2026-04-25T10:00:00,1,0,0,1,semi_urban
L002665,S0249,J047,v1.2,2,2026-06-15T18:00:00,1,1,0,2,urban
L002666,S0170,J029,v1.2,3,2026-06-20T12:00:00,0,0,0,2,urban
L002667,S0299,J018,v1.1,4,2026-04-17T01:00:00,0,0,0,2,semi_urban
L002668,S0026,J041,v1.1,3,2026-04-13T12:00:00,0,0,0,2,rural
L002669,S0199,J028,v1.2,2,2026-04-06T18:00:00,0,0,0,2,semi_urban
L002670,S0138,J030,v1.1,3,2026-05-20T09:00:00,0,0,0,3,semi_urban
L002671,S0276,J010,v1.2,5,2026-05-13T15:00:00,0,0,0,2,rural
L002672,S0072,J011,v1.1,1,2026-04-25T20:00:00,0,0,0,3,urban
L002673,S0086,J049,v1.0,3,2026-05-06T05:00:00,0,0,0,3,semi_urban
L002674,S0077,J025,v1.1,2,2026-06-04T00:00:00,0,0,0,2,urban
L002675,S0105,J010,v1.2,5,2026-06-04T17:00:00,1,1,0,3,rural
L002676,S0095,J046,v1.0,2,2026-04-07T17:00:00,0,0,0,2,urban
L002677,S0253,J037,v1.2,3,2026-06-04T06:00:00,0,0,0,1,rural
L002678,S0065,J027,v1.2,5,2026-04-07T00:00:00,1,0,0,2,urban
L002679,S0093,J000,v1.1,5,2026-05-27T21:00:00,1,0,0,2,semi_urban
L002680,S0146,J025,v1.1,3,2026-06-02T00:00:00,0,0,0,2,rural
L002681,S0084,J038,v1.2,2,2026-05-17T15:00:00,1,0,0,1,urban
L002682,S0103,J025,v1.2,4,2026-06-12T02:00:00,0,0,0,3,urban
L002683,S0242,J015,v1.0,4,2026-05-25T19:00:00,0,0,0,1,rural
L002684,S0263,J010,v1.2,1,2026-04-11T16:00:00,1,0,0,1,semi_urban
L002685,S0186,J032,v1.2,2,2026-04-08T01:00:00,0,0,0,2,urban
L002686,S0266,J011,v1.2,3,2026-06-01T08:00:00,1,1,0,2,semi_urban
L002687,S0156,J044,v1.2,4,2026-06-27T21:00:00,0,0,0,2,rural
L002688,S0041,J004,v1.1,5,2026-04-24T21:00:00,0,0,0,3,rural
L002689,S0129,J037,v1.1,1,2026-04-09T12:00:00,1,1,1,2,rural
L002690,S0110,J038,v1.2,4,2026-06-14T02:00:00,0,0,0,2,semi_urban
L002691,S0277,J047,v1.2,4,2026-06-20T22:00:00,0,0,0,2,semi_urban
L002692,S0068,J046,v1.1,3,2026-05-03T19:00:00,1,0,0,1,urban
L002693,S0181,J013,v1.2,1,2026-04-08T21:00:00,0,0,0,3,urban
L002694,S0275,J039,v1.2,3,2026-04-14T18:00:00,1,1,0,2,semi_urban
L002695,S0226,J021,v1.1,1,2026-04-05T01:00:00,0,0,0,1,rural
L002696,S0233,J025,v1.2,2,2026-05-14T00:00:00,1,0,0,2,semi_urban
L002697,S0097,J035,v1.2,4,2026-05-09T16:00:00,0,0,0,1,urban
L002698,S0095,J016,v1.0,5,2026-04-30T19:00:00,0,0,0,2,urban
L002699,S0204,J032,v1.0,4,2026-06-20T10:00:00,0,0,0,1,semi_urban
L002700,S0019,J032,v1.2,3,2026-05-01T20:00:00,1,0,0,2,rural
L002701,S0006,J039,v1.2,3,2026-04-15T13:00:00,0,0,0,3,urban
L002702,S0035,J031,v1.0,5,2026-04-10T21:00:00,0,0,0,1,semi_urban
L002703,S0105,J029,v1.1,4,2026-04-14T23:00:00,0,0,0,3,rural
L002704,S0177,J034,v1.1,3,2026-06-02T00:00:00,0,0,0,3,semi_urban
L002705,S0261,J025,v1.0,3,2026-05-22T16:00:00,1,0,0,3,urban
L002706,S0101,J016,v1.2,3,2026-04-25T17:00:00,0,0,0,2,rural
L002707,S0002,J018,v1.2,4,2026-06-07T15:00:00,0,0,0,3,semi_urban
L002708,S0007,J025,v1.2,3,2026-06-13T05:00:00,0,0,0,3,semi_urban
L002709,S0147,J029,v1.2,3,2026-06-02T21:00:00,1,1,1,2,semi_urban
L002710,S0021,J014,v1.2,5,2026-05-01T01:00:00,0,0,0,2,urban
L002711,S0087,J024,v1.0,2,2026-06-03T16:00:00,1,1,0,2,rural
L002712,S0249,J003,v1.2,4,2026-06-24T01:00:00,0,0,0,2,urban
L002713,S0033,J032,v1.2,3,2026-04-10T15:00:00,0,0,0,2,rural
L002714,S0121,J048,v1.2,4,2026-05-18T10:00:00,0,0,0,2,urban
L002715,S0061,J017,v1.0,5,2026-04-08T21:00:00,0,0,0,2,urban
L002716,S0271,J017,v1.1,4,2026-06-13T17:00:00,0,0,0,1,rural
L002717,S0294,J011,v1.1,2,2026-04-21T16:00:00,0,0,0,3,urban
L002718,S0185,J047,v1.2,2,2026-06-07T04:00:00,0,0,0,2,urban
L002719,S0146,J012,v1.2,5,2026-06-26T06:00:00,0,0,0,2,rural
