impression_id,candidate_id,job_id,years_experience,skill_match_score,profile_completeness,seniority_level,req_skill_score,recency_feature_train,recency_feature_serve,event_ts,clicked,applied,shortlisted,true_relevance
I0015606,C01736,J0045,7.4,0.756,0.695,4,0.544,291,6984.0,2025-08-14,0,0,0,0.6886
I0029891,C00606,J0058,4.3,0.785,0.719,1,0.519,331,7944.0,2025-07-05,1,0,0,0.6048
I0037280,C02583,J0023,2.7,0.609,0.999,2,0.472,275,6600.0,2025-08-30,0,0,0,0.7476
I0020909,C02073,J0077,8.5,0.845,0.942,4,0.837,396,9504.0,2025-05-01,0,0,0,0.9206
I0058754,C03364,J0002,0.0,0.465,1.0,3,0.479,28,672.0,2026-05-04,0,0,0,0.7889
I0002893,C01442,J0148,,0.918,0.893,4,0.719,31,744.0,2026-05-01,0,0,0,0.6673
I0055849,C01929,J0086,1.7,0.524,0.506,3,0.489,373,8952.0,2025-05-24,0,0,0,0.6636
I0050147,C00678,J0118,5.5,0.72,0.658,2,0.57,353,8472.0,2025-06-13,0,0,0,0.6897
I0018352,C03198,J0122,5.3,0.725,0.748,2,0.704,172,4128.0,2025-12-11,0,0,0,0.8026
I0014212,C01078,J0018,5.2,0.469,0.696,4,0.73,227,5448.0,2025-10-17,1,1,1,0.6171
I0013342,C01960,J0037,5.4,0.682,0.792,2,0.622,243,5832.0,2025-10-01,0,0,0,0.7892
I0049964,C03716,J0124,1.5,0.813,0.549,4,0.309,219,5256.0,2025-10-25,0,0,0,0.3417
I0034462,C03204,J0108,7.5,0.433,0.8,4,0.437,78,1872.0,2026-03-15,0,0,0,0.8665
I0056650,C00031,J0050,8.4,0.754,0.984,3,0.587,260,6240.0,2025-09-14,0,0,0,0.8187
I0002515,C01592,J0110,2.5,0.196,0.698,2,0.549,321,7704.0,2025-07-15,0,0,0,0.5071
I0047455,C02507,J0052,1.0,0.27,0.919,4,0.406,186,4464.0,2025-11-27,0,0,0,0.697
I0052914,C01068,J0068,4.4,0.612,0.805,2,0.713,62,1488.0,2026-03-31,0,0,0,0.7471
I0024023,C02596,J0052,4.5,0.733,0.603,4,0.406,263,6312.0,2025-09-11,0,0,0,0.5325
I0025697,C02569,J0056,0.0,0.932,0.701,3,0.397,46,1104.0,2026-04-16,0,0,0,0.3374
I0034049,C01068,J0142,4.4,0.612,0.805,2,0.778,199,4776.0,2025-11-14,0,0,0,0.7013
I0043215,C01507,J0065,0.0,0.4,0.634,2,0.74,64,1536.0,2026-03-29,0,0,0,0.4559
I0052840,C02906,J0100,4.7,1.0,0.853,1,0.169,206,4944.0,2025-11-07,0,0,0,0.2511
I0053846,C01565,J0038,2.8,0.827,0.805,4,0.713,198,4752.0,2025-11-15,0,0,0,0.7108
I0022274,C01567,J0015,0.8,0.546,0.623,2,0.903,124,2976.0,2026-01-28,0,0,0,0.4544
I0017298,C02949,J0056,8.9,0.73,0.9,3,0.397,311,7464.0,2025-07-25,1,0,0,0.6865
I0035210,C02031,J0009,5.8,0.309,0.731,3,0.437,206,4944.0,2025-11-07,0,0,0,0.7309
I0021072,C01403,J0089,0.9,0.439,0.748,3,0.39,160,3840.0,2025-12-23,0,0,0,0.7084
I0022549,C02690,J0149,1.0,0.689,0.808,1,0.593,247,5928.0,2025-09-27,0,0,0,0.6939
I0051306,C01132,J0134,4.0,0.712,1.0,2,0.353,102,2448.0,2026-02-19,0,0,0,0.6134
I0043114,C00622,J0041,6.7,0.729,0.961,4,0.655,316,7584.0,2025-07-20,0,0,0,0.849
I0018938,C02166,J0081,4.2,0.376,0.608,2,0.644,200,4800.0,2025-11-13,0,0,0,0.5704
I0045628,C03880,J0057,3.0,0.703,0.631,2,0.372,257,6168.0,2025-09-17,0,0,0,0.5122
I0028406,C00520,J0094,3.4,0.945,0.93,2,0.625,36,864.0,2026-04-26,0,0,0,0.611
I0004672,C02791,J0105,6.8,0.968,0.868,3,0.544,379,9096.0,2025-05-18,0,0,0,0.5778
I0034583,C02106,J0044,1.4,0.437,0.786,2,0.579,64,1536.0,2026-03-29,0,0,0,0.6621
I0012758,C02066,J0028,7.9,0.57,0.81,3,0.898,207,4968.0,2025-11-06,0,0,0,0.6477
I0053762,C01064,J0124,7.0,0.586,0.744,4,0.309,315,7560.0,2025-07-21,0,0,0,0.6498
I0015093,C01463,J0105,4.9,0.562,0.971,3,0.544,348,8352.0,2025-06-18,0,0,0,0.8608
I0034439,C02971,J0083,4.4,0.365,0.61,3,0.691,306,7344.0,2025-07-30,0,0,0,0.5335
I0045618,C00052,J0131,7.9,0.161,0.661,2,0.716,52,1248.0,2026-04-10,1,0,0,0.4457
I0053603,C01316,J0085,7.0,0.553,0.946,1,0.66,203,4872.0,2025-11-10,0,0,0,0.8266
I0052842,C01473,J0035,2.0,0.708,0.421,4,0.644,275,6600.0,2025-08-30,1,0,0,0.6243
I0011810,C02945,J0073,0.1,0.548,0.856,2,0.624,358,8592.0,2025-06-08,0,0,0,0.7063
I0049543,C00010,J0010,4.7,0.717,0.632,4,0.566,290,6960.0,2025-08-15,0,0,0,0.6681
I0055127,C00039,J0023,0.0,0.608,0.75,2,0.472,89,2136.0,2026-03-04,0,0,0,0.6325
I0037176,C02965,J0072,3.6,0.768,0.602,1,0.651,385,9240.0,2025-05-12,0,0,0,0.665
I0049095,C00173,J0102,6.6,0.402,0.651,2,0.438,303,7272.0,2025-08-02,0,0,0,0.7867
I0045545,C02046,J0048,3.4,0.045,0.847,2,0.774,205,4920.0,2025-11-08,0,0,0,0.2993
I0059512,C02472,J0002,2.8,0.287,0.719,3,0.479,289,6936.0,2025-08-16,0,0,0,0.6316
I0050296,C01872,J0083,3.2,0.576,0.788,3,0.691,310,7440.0,2025-07-26,0,0,0,0.7121
I0040503,C03170,J0068,1.3,0.669,0.519,2,0.713,280,6720.0,2025-08-25,0,0,0,0.6542
I0018597,C01187,J0123,3.2,0.327,0.831,3,0.315,301,7224.0,2025-08-04,1,0,0,0.7968
I0057169,C01532,J0086,,0.58,0.974,3,0.489,60,1440.0,2026-04-02,0,0,0,0.795
I0002867,C03896,J0134,0.0,0.65,0.596,2,0.353,43,1032.0,2026-04-19,0,0,0,0.4755
I0034058,C01406,J0042,3.9,0.747,0.776,3,0.496,335,8040.0,2025-07-01,0,0,0,0.6247
I0053614,C03913,J0030,7.0,0.562,0.569,2,1.0,356,8544.0,2025-06-10,0,0,0,0.487
I0025623,C02661,J0008,0.3,0.734,0.883,2,0.441,305,7320.0,2025-07-31,0,0,0,0.5644
I0028319,C02970,J0120,4.0,0.686,0.859,2,0.522,150,3600.0,2026-01-02,0,0,0,0.7111
I0039564,C03872,J0080,4.8,0.866,0.959,1,0.569,216,5184.0,2025-10-28,1,0,0,0.6591
I0019172,C00388,J0007,3.2,0.585,0.643,3,0.673,287,6888.0,2025-08-18,0,0,0,0.6903
I0050991,C03522,J0080,1.8,0.232,0.664,1,0.569,372,8928.0,2025-05-25,0,0,0,0.497
I0005438,C03402,J0144,1.4,0.691,0.964,2,0.591,146,3504.0,2026-01-06,0,0,0,0.7419
I0000224,C02880,J0097,0.0,0.534,0.99,1,0.65,182,4368.0,2025-12-01,0,0,0,0.7142
I0002060,C02141,J0075,3.5,0.704,0.805,3,0.62,319,7656.0,2025-07-17,0,0,0,0.7438
I0016298,C03783,J0030,2.6,0.729,0.79,2,1.0,189,4536.0,1970-01-01 00:00:00,1,0,0,0.5926
I0051580,C02814,J0091,2.2,0.683,0.879,2,0.409,310,7440.0,2025-07-26,0,0,0,0.6088
I0031263,C01603,J0113,,0.389,0.679,1,0.579,82,1968.0,2026-03-11,0,0,0,0.642
I0056967,C02877,J0056,0.7,0.093,0.896,3,0.397,67,1608.0,2026-03-26,0,0,0,0.567
I0005563,C03638,J0079,4.9,0.708,0.733,2,0.518,161,3864.0,2025-12-22,0,0,0,0.6725
I0038168,C03981,J0147,5.9,1.0,0.517,2,0.622,317,7608.0,2025-07-19,0,0,0,0.496
I0027879,C00381,J0092,5.2,0.694,1.0,4,0.623,262,6288.0,2025-09-12,0,0,0,0.8367
I0052065,C00761,J0141,,0.607,0.713,3,0.672,186,4464.0,2025-11-27,0,0,0,0.6991
I0018810,C03935,J0055,1.7,0.89,1.0,3,0.749,244,5856.0,2025-09-30,0,0,0,0.7282
I0033179,C03149,J0020,2.3,0.753,0.852,4,0.849,209,5016.0,2025-11-04,0,0,0,0.7283
I0029953,C01361,J0046,1.7,0.592,0.766,3,0.767,298,7152.0,2025-08-07,0,0,0,0.6382
I0001557,C00660,J0059,5.9,0.407,0.788,2,0.808,97,2328.0,2026-02-24,0,0,0,0.5562
I0047778,C02554,J0099,3.2,0.808,0.507,2,0.707,394,9456.0,2025-05-03,0,0,0,0.6427
I0025377,C02778,J0086,6.5,0.309,0.68,3,0.489,167,4008.0,1970-01-01 00:00:00,0,0,0,0.6917
I0019660,C01480,J0142,1.2,0.677,0.891,2,0.778,253,6072.0,2025-09-21,0,0,0,0.7172
I0044836,C01468,J0008,4.0,0.465,0.869,2,0.441,133,3192.0,2026-01-19,0,0,0,0.8126
I0055668,C01217,J0082,8.4,0.682,0.772,1,0.615,105,2520.0,2026-02-16,0,0,0,0.8294
I0010193,C03550,J0031,2.1,0.716,0.818,3,0.886,203,4872.0,2025-11-10,0,0,0,0.6632
I0007456,C01714,J0052,6.0,0.611,0.779,4,0.406,171,4104.0,2025-12-12,1,0,0,0.6935
I0055261,C03500,J0100,0.0,0.812,0.645,1,0.169,371,8904.0,2025-05-26,0,0,0,0.2455
I0058582,C01297,J0097,3.3,0.543,0.905,1,0.65,57,1368.0,2026-04-05,0,0,0,0.7524
I0038372,C02152,J0115,2.4,0.669,0.757,1,0.627,4,96.0,2026-05-28,0,0,0,0.7413
I0013132,C01975,J0077,3.8,0.556,0.536,4,0.837,31,744.0,2026-05-01,0,0,0,0.5342
I0024522,C02651,J0144,3.5,0.29,0.509,2,0.591,371,8904.0,2025-05-26,0,0,0,0.5074
I0039745,C00672,J0096,2.9,0.239,0.721,3,0.799,5,120.0,2026-05-27,0,0,0,0.3745
I0021640,C03032,J0081,1.5,0.211,0.509,2,0.644,381,9144.0,2025-05-16,0,0,0,0.3805
I0056232,C00624,J0094,9.4,0.658,1.0,2,0.625,217,5208.0,2025-10-27,0,0,0,0.9346
I0017378,C01740,J0100,0.0,0.325,0.523,1,0.169,7,168.0,2026-05-25,0,0,0,0.5543
I0053594,C01887,J0054,5.2,0.56,0.986,2,0.727,214,5136.0,2025-10-30,0,0,0,0.7651
I0009696,C02889,J0092,5.2,0.414,0.761,4,0.623,37,888.0,2026-04-25,0,0,0,0.6721
I0051611,C00280,J0108,1.8,0.732,0.824,4,0.437,356,8544.0,2025-06-10,0,0,0,0.5717
I0043544,C02775,J0047,,0.744,0.822,2,0.575,307,7368.0,2025-07-29,0,0,0,0.6769
I0035077,C00169,J0030,2.6,0.883,0.778,2,1.0,191,4584.0,2025-11-22,0,0,0,0.6977
I0037553,C00510,J0069,5.1,0.805,0.744,2,0.698,114,2736.0,2026-02-07,0,0,0,0.7375
I0056202,C01320,J0117,5.1,0.37,0.558,1,0.842,364,8736.0,2025-06-02,0,0,0,0.4277
I0040746,C00361,J0124,3.4,0.733,0.765,4,0.309,151,3624.0,2026-01-01,0,0,0,0.4912
I0041672,C00373,J0101,0.0,0.557,0.8,2,0.588,219,5256.0,2025-10-25,0,0,0,0.7206
I0025424,C00863,J0008,0.0,0.792,0.719,2,0.441,70,1680.0,2026-03-23,0,0,0,0.4722
I0024294,C02308,J0052,4.0,0.604,0.701,4,0.406,133,3192.0,2026-01-19,0,0,0,0.6426
I0026542,C01137,J0085,8.1,0.563,0.632,1,0.66,172,4128.0,2025-12-11,0,0,0,0.7637
I0057369,C02403,J0123,7.7,0.469,0.563,3,0.315,52,1248.0,2026-04-10,0,0,0,0.6973
I0017052,C00190,J0115,5.3,0.597,0.894,1,0.627,394,9456.0,2025-05-03,0,0,0,0.8374
I0007343,C03244,J0054,7.6,0.498,0.842,2,0.727,295,7080.0,2025-08-10,0,0,0,0.7214
I0059824,C03254,J0127,2.8,0.417,0.949,3,0.595,265,6360.0,2025-09-09,0,0,0,0.7063
I0051606,C00580,J0004,5.3,0.466,0.589,2,0.655,346,8304.0,2025-06-20,0,0,0,0.6394
I0002298,C00842,J0027,6.6,0.235,0.663,1,0.574,308,7392.0,2025-07-28,1,0,0,0.5765
I0013911,C00098,J0141,,0.62,0.532,3,0.672,115,2760.0,2026-02-06,0,0,0,0.681
I0032251,C02077,J0074,5.7,0.783,0.562,1,0.343,131,3144.0,1970-01-01 00:00:00,0,0,0,0.4616
I0009892,C03336,J0000,0.6,0.508,0.718,4,0.534,156,3744.0,2025-12-27,0,0,0,0.7111
I0016423,C01988,J0128,5.7,0.575,0.741,3,0.677,376,9024.0,2025-05-21,0,0,0,0.7503
I0038905,C01696,J0143,3.7,0.791,0.736,1,0.714,85,2040.0,2026-03-08,0,0,0,0.7327
I0029382,C01567,J0066,0.8,0.546,0.623,2,0.752,275,6600.0,2025-08-30,0,0,0,0.5608
I0013600,C00284,J0120,5.7,0.712,0.626,2,0.522,287,6888.0,2025-08-18,0,0,0,0.6559
I0035786,C01965,J0006,4.1,0.502,0.827,3,0.665,353,8472.0,2025-06-13,0,0,0,0.7045
I0009670,C02813,J0145,7.4,0.831,0.88,4,0.701,109,2616.0,2026-02-12,0,0,0,0.7985
I0050882,C02327,J0139,3.3,0.437,0.831,2,0.561,333,7992.0,2025-07-03,0,0,0,0.7196
I0005345,C00005,J0104,0.0,0.262,0.698,1,0.821,251,6024.0,2025-09-23,0,0,0,0.3196
I0018762,C00265,J0123,1.8,0.58,0.607,3,0.315,131,3144.0,2026-01-21,0,0,0,0.5317
I0058869,C02413,J0114,3.2,0.53,0.856,4,0.554,232,5568.0,2025-10-12,0,0,0,0.7954
I0059230,C03241,J0071,5.3,0.507,0.804,2,0.587,156,3744.0,2025-12-27,0,0,0,0.7768
I0034435,C02106,J0125,1.4,0.437,0.786,1,0.475,260,6240.0,2025-09-14,0,0,0,0.7354
I0055896,C00191,J0136,,0.956,0.634,2,0.621,170,4080.0,2025-12-13,0,0,0,0.5153
I0052433,C03096,J0009,1.7,0.643,0.812,3,0.437,352,8448.0,2025-06-14,1,0,0,0.6294
I0005466,C01708,J0047,3.7,0.724,0.553,2,0.575,323,7752.0,2025-07-13,0,0,0,0.6303
I0001182,C03352,J0071,4.2,0.499,0.687,2,0.587,158,3792.0,2025-12-25,0,0,0,0.7196
I0052709,C02427,J0080,0.0,0.485,0.658,1,0.569,105,2520.0,2026-02-16,0,0,0,0.6432
I0011711,C02673,J0024,2.7,0.754,0.847,1,0.346,389,9336.0,2025-05-08,0,0,0,0.5137
I0047233,C03237,J0107,2.7,0.448,0.744,2,0.389,284,6816.0,2025-08-21,0,0,0,0.7307
I0032907,C03791,J0144,6.0,0.55,0.816,2,0.591,252,6048.0,2025-09-22,0,0,0,0.8195
I0045956,C02864,J0045,4.1,0.899,0.666,4,0.544,230,5520.0,2025-10-14,0,0,0,0.5238
I0006917,C00552,J0099,5.1,0.493,0.696,2,0.707,99,2376.0,2026-02-22,0,0,0,0.6485
I0019011,C00463,J0147,2.2,0.506,0.611,2,0.622,95,2280.0,2026-02-26,0,0,0,0.6446
I0053637,C02563,J0149,,0.704,0.964,1,0.593,251,6024.0,2025-09-23,1,0,0,0.7899
I0020907,C02011,J0119,3.1,0.968,0.668,1,0.541,56,1344.0,2026-04-06,0,0,0,0.4566
I0022035,C02549,J0101,4.8,0.65,0.593,2,0.588,315,7560.0,2025-07-21,0,0,0,0.7216
I0038676,C03862,J0004,7.7,0.556,0.542,2,0.655,168,4032.0,2025-12-15,1,0,0,0.7302
I0047125,C00170,J0007,2.8,0.723,0.616,3,0.673,4,96.0,1970-01-01 00:00:00,0,0,0,0.7027
I0044089,C03725,J0017,2.6,0.635,1.0,2,0.748,46,1104.0,2026-04-16,0,0,0,0.7631
I0036522,C03405,J0023,4.5,0.635,0.709,2,0.472,156,3744.0,2025-12-27,0,0,0,0.678
I0026311,C01406,J0102,3.9,0.747,0.776,2,0.438,154,3696.0,2025-12-29,0,0,0,0.5838
I0041502,C03438,J0059,7.9,0.419,0.617,2,0.808,251,6024.0,2025-09-23,0,0,0,0.5503
I0008550,C01470,J0072,3.2,0.996,0.651,1,0.651,313,7512.0,2025-07-23,0,0,0,0.5113
I0043788,C01781,J0088,1.3,0.837,0.638,2,0.856,314,7536.0,2025-07-22,0,0,0,0.7053
I0046149,C01607,J0097,,0.034,0.414,1,0.65,358,8592.0,2025-06-08,0,0,0,0.2467
I0055207,C02811,J0055,3.9,0.675,0.834,3,0.749,4,96.0,2026-05-28,0,0,0,0.7658
I0039774,C01872,J0015,3.2,0.576,0.788,2,0.903,56,1344.0,2026-04-06,0,0,0,0.5627
I0015807,C01569,J0093,5.9,0.522,0.635,3,0.757,341,8184.0,2025-06-25,0,0,0,0.6301
I0021412,C02922,J0020,3.3,0.504,0.913,4,0.849,75,1800.0,2026-03-18,0,0,0,0.5869
I0043514,C03762,J0142,4.6,0.553,0.745,2,0.778,187,4488.0,2025-11-26,0,0,0,0.6461
I0020137,C01563,J0016,2.6,0.392,0.684,4,0.643,72,1728.0,2026-03-21,0,0,0,0.5768
I0004644,C03960,J0093,,0.649,0.679,3,0.757,44,1056.0,2026-04-18,0,0,0,0.7438
I0042780,C01336,J0104,7.2,0.595,0.671,1,0.821,106,2544.0,2026-02-15,0,0,0,0.6685
I0044133,C02318,J0039,3.9,0.605,0.692,1,0.53,86,2064.0,2026-03-07,0,0,0,0.7251
I0039102,C00603,J0098,3.5,0.526,0.829,1,0.723,349,8376.0,2025-06-17,0,0,0,0.6709
I0046125,C01198,J0109,6.7,0.703,0.778,2,0.714,114,2736.0,2026-02-07,0,0,0,0.8418
I0002331,C03080,J0147,2.0,0.656,0.646,2,0.622,193,4632.0,2025-11-20,0,0,0,0.7089
I0030490,C03266,J0073,8.6,0.303,0.875,2,0.624,180,4320.0,2025-12-03,0,0,0,0.6828
I0039387,C02028,J0077,0.6,0.591,0.884,4,0.837,1,24.0,2026-05-31,0,0,0,0.6028
I0023859,C00538,J0032,,0.879,0.637,2,0.954,82,1968.0,2026-03-11,0,0,0,0.7333
I0053529,C00665,J0146,5.3,0.398,0.57,3,0.57,203,4872.0,2025-11-10,0,0,0,0.646
I0054138,C03933,J0033,0.0,0.815,0.966,1,0.649,52,1248.0,2026-04-10,1,0,0,0.6722
I0025809,C00148,J0102,6.6,0.474,0.89,2,0.438,262,6288.0,2025-09-12,0,0,0,0.8541
I0045459,C03527,J0110,0.0,0.85,0.858,2,0.549,305,7320.0,2025-07-31,1,1,0,0.5466
I0032858,C00668,J0145,1.3,0.239,0.987,4,0.701,21,504.0,2026-05-11,0,0,0,0.4915
I0058580,C00899,J0095,2.2,0.547,0.949,3,0.582,19,456.0,2026-05-13,0,0,0,0.797
I0033571,C02047,J0052,4.4,0.947,0.751,4,0.406,222,5328.0,2025-10-22,0,0,0,0.4217
I0032870,C01797,J0055,4.7,0.652,1.0,3,0.749,289,6936.0,2025-08-16,1,0,0,0.81
I0005598,C03226,J0052,2.9,0.53,0.958,4,0.406,177,4248.0,2025-12-06,1,0,0,0.7486
I0020560,C01132,J0110,4.0,0.712,1.0,2,0.549,166,3984.0,2025-12-17,0,0,0,0.7516
I0057022,C02393,J0039,1.8,0.852,1.0,1,0.53,396,9504.0,2025-05-01,0,0,0,0.6023
I0055572,C01673,J0008,5.5,0.384,0.955,2,0.441,336,8064.0,2025-06-30,0,0,0,0.839
I0041885,C00819,J0028,0.8,0.468,0.745,3,0.898,329,7896.0,2025-07-07,0,0,0,0.4373
I0018868,C02582,J0093,7.0,0.685,0.531,3,0.757,163,3912.0,2025-12-20,0,0,0,0.7342
I0019210,C00954,J0141,6.0,0.524,0.431,3,0.672,28,672.0,2026-05-04,0,0,0,0.6356
I0051401,C02349,J0148,4.0,1.0,0.68,4,0.719,208,4992.0,2025-11-05,0,0,0,0.5782
I0045824,C01981,J0065,3.3,0.45,0.89,2,0.74,6,144.0,2026-05-26,1,0,0,0.6192
I0034978,C01027,J0148,2.0,0.811,0.726,4,0.719,222,5328.0,2025-10-22,0,0,0,0.6905
I0051239,C01666,J0058,7.4,0.791,0.68,1,0.519,323,7752.0,2025-07-13,0,0,0,0.642
I0005055,C03433,J0006,6.0,0.594,0.693,3,0.665,88,2112.0,2026-03-05,1,0,0,0.7637
I0022224,C01685,J0008,5.2,0.594,1.0,2,0.441,378,9072.0,2025-05-19,0,0,0,0.7789
I0044899,C03826,J0145,8.5,0.862,0.882,4,0.701,132,3168.0,2026-01-20,0,0,0,0.7959
I0053421,C00439,J0128,0.0,0.657,0.821,3,0.677,334,8016.0,2025-07-02,0,0,0,0.7342
I0011878,C00317,J0136,5.3,0.516,0.442,2,0.621,350,8400.0,2025-06-16,0,0,0,0.6571
I0024186,C02847,J0107,5.5,0.484,0.561,2,0.389,346,8304.0,1970-01-01 00:00:00,0,0,0,0.7011
I0008238,C01089,J0078,6.3,0.28,0.719,2,0.5,223,5352.0,2025-10-21,0,0,0,0.6711
I0040266,C03214,J0118,0.0,0.539,0.847,2,0.57,26,624.0,2026-05-06,0,0,0,0.7338
I0010713,C01811,J0140,5.4,0.61,0.623,1,0.66,120,2880.0,2026-02-01,0,0,0,0.7486
I0006010,C03846,J0133,4.9,0.78,0.563,4,0.772,259,6216.0,2025-09-15,0,0,0,0.7529
I0007478,C02958,J0080,2.2,0.744,0.874,1,0.569,158,3792.0,2025-12-25,0,0,0,0.6771
I0006128,C02423,J0032,4.5,0.708,0.855,2,0.954,54,1296.0,2026-04-08,0,0,0,0.6607
I0048254,C01532,J0076,4.0,0.58,0.974,4,0.695,191,4584.0,2025-11-22,0,0,0,0.7781
I0044959,C00533,J0144,0.0,0.867,0.823,2,0.591,97,2328.0,2026-02-24,0,0,0,0.5543
I0000039,C01295,J0092,0.4,0.961,0.698,4,0.623,393,9432.0,2025-05-04,0,0,0,0.4822
I0034670,C01472,J0082,7.7,0.774,0.779,1,0.615,255,6120.0,2025-09-19,0,0,0,0.7547
I0042883,C03529,J0123,4.3,0.574,0.828,3,0.315,177,4248.0,2025-12-06,0,0,0,0.6405
I0010610,C02858,J0128,9.6,0.67,0.89,3,0.677,331,7944.0,2025-07-05,0,0,0,0.9253
I0015134,C03742,J0029,0.0,0.351,0.619,1,0.913,389,9336.0,2025-05-08,0,0,0,0.2952
I0018911,C01949,J0000,3.9,0.691,0.55,4,0.534,305,7320.0,2025-07-31,0,0,0,0.6272
I0022657,C01855,J0108,9.8,0.82,0.975,4,0.437,121,2904.0,2026-01-31,0,0,0,0.6876
I0041999,C01200,J0068,3.2,0.635,0.477,2,0.713,158,3792.0,2025-12-25,0,0,0,0.6505
I0032257,C03623,J0010,2.0,0.488,0.809,4,0.566,146,3504.0,2026-01-06,0,0,0,0.7238
I0032688,C01473,J0032,2.0,0.708,0.421,2,0.954,266,6384.0,2025-09-08,0,0,0,0.496
I0032878,C00846,J0040,9.4,0.773,0.61,1,0.393,349,8376.0,2025-06-17,1,0,0,0.58
I0032045,C02457,J0118,3.0,0.936,0.538,2,0.57,43,1032.0,2026-04-19,0,0,0,0.4613
I0035562,C03218,J0008,2.8,0.43,0.618,2,0.441,272,6528.0,2025-09-02,0,0,0,0.7307
I0004524,C00432,J0066,0.0,0.826,0.64,2,0.752,357,8568.0,2025-06-09,0,0,0,0.6451
I0000612,C02316,J0028,4.1,0.534,0.444,3,0.898,365,8760.0,2025-06-01,0,0,0,0.4548
I0046704,C00386,J0036,4.2,0.721,0.768,4,0.6,272,6528.0,2025-09-02,0,0,0,0.7192
I0043110,C01730,J0120,5.1,0.378,0.594,2,0.522,181,4344.0,2025-12-02,0,0,0,0.6691
I0037591,C03408,J0028,0.4,0.094,0.791,3,0.898,237,5688.0,2025-10-07,0,0,0,0.1799
I0012623,C01894,J0078,6.1,0.677,0.826,2,0.5,389,9336.0,2025-05-08,0,0,0,0.7282
I0019588,C03181,J0004,3.9,0.509,0.763,2,0.655,203,4872.0,2025-11-10,0,0,0,0.6951
I0038425,C00972,J0080,2.4,0.5,0.705,1,0.569,10,240.0,1970-01-01 00:00:00,0,0,0,0.7076
I0002907,C02744,J0079,1.5,0.525,0.724,2,0.518,342,8208.0,2025-06-24,0,0,0,0.7414
I0013030,C01996,J0075,9.2,0.581,0.55,3,0.62,0,0.0,2026-06-01,0,0,0,0.8001
I0047807,C03581,J0000,,0.701,0.668,4,0.534,288,6912.0,2025-08-17,0,0,0,0.6467
I0032633,C03058,J0146,8.3,0.552,0.531,3,0.57,144,3456.0,2026-01-08,0,0,0,0.7943
I0038670,C01144,J0126,7.3,0.412,0.585,2,0.635,320,7680.0,2025-07-16,0,0,0,0.6481
I0034644,C03888,J0045,2.3,0.855,0.612,4,0.544,116,2784.0,2026-02-05,0,0,0,0.5091
I0014710,C00805,J0087,1.4,0.618,1.0,3,0.578,105,2520.0,2026-02-16,0,0,0,0.7943
I0031080,C00243,J0017,8.4,0.565,0.639,2,0.748,218,5232.0,2025-10-26,1,0,0,0.7101
I0029213,C00751,J0007,1.2,0.737,0.712,3,0.673,95,2280.0,2026-02-26,0,0,0,0.6928
I0048303,C02636,J0102,2.7,0.557,0.822,2,0.438,220,5280.0,2025-10-24,0,0,0,0.7104
I0015189,C01629,J0133,0.0,0.729,0.645,4,0.772,22,528.0,2026-05-10,0,0,0,0.6684
I0034200,C01152,J0125,0.9,0.778,0.62,1,0.475,107,2568.0,2026-02-14,1,0,0,0.4933
I0044332,C02270,J0134,0.0,0.684,0.891,2,0.353,332,7968.0,2025-07-04,0,0,0,0.5348
I0027191,C03511,J0119,0.2,0.916,0.926,1,0.541,115,2760.0,2026-02-06,0,0,0,0.517
I0003270,C01697,J0142,0.2,0.746,0.722,2,0.778,55,1320.0,2026-04-07,0,0,0,0.7013
I0042068,C02499,J0060,,0.629,0.854,1,0.633,61,1464.0,2026-04-01,0,0,0,0.8107
I0007718,C03757,J0064,7.2,0.516,0.868,1,0.487,200,4800.0,2025-11-13,0,0,0,0.863
I0000221,C03973,J0054,6.6,0.272,0.781,2,0.727,252,6048.0,2025-09-22,0,0,0,0.528
I0010883,C03736,J0081,5.4,0.389,0.736,2,0.644,59,1416.0,2026-04-03,0,0,0,0.636
I0042839,C01244,J0064,4.1,0.383,0.64,1,0.487,88,2112.0,2026-03-05,0,0,0,0.6934
I0044962,C02981,J0108,7.0,0.878,0.806,4,0.437,337,8088.0,2025-06-29,0,0,0,0.5517
I0027147,C02138,J0137,6.6,0.811,0.712,1,0.69,62,1488.0,2026-03-31,0,0,0,0.744
I0008081,C01453,J0143,4.4,0.486,0.494,1,0.714,155,3720.0,2025-12-28,0,0,0,0.5699
I0010817,C01231,J0032,5.4,0.23,0.825,2,0.954,213,5112.0,2025-10-31,0,0,0,0.3305
I0000942,C00005,J0078,0.0,0.262,0.698,2,0.5,181,4344.0,2025-12-02,0,0,0,0.5459
I0028375,C03606,J0000,6.9,0.58,0.542,4,0.534,163,3912.0,2025-12-20,0,0,0,0.754
I0008643,C01402,J0043,1.1,0.615,0.839,3,0.512,150,3600.0,2026-01-02,0,0,0,0.6994
I0049125,C03376,J0078,0.0,0.565,0.676,2,0.5,144,3456.0,2026-01-08,0,0,0,0.6616
I0036791,C02145,J0120,10.0,0.598,0.752,2,0.522,197,4728.0,2025-11-16,0,0,0,0.8445
I0046055,C03582,J0115,0.0,0.771,0.67,1,0.627,110,2640.0,2026-02-11,0,0,0,0.6043
I0017567,C03369,J0143,3.2,0.759,0.812,1,0.714,24,576.0,2026-05-08,0,0,0,0.7682
I0010542,C01057,J0035,4.4,0.801,0.637,4,0.644,328,7872.0,2025-07-08,0,0,0,0.6602
